proteinA,proteinB
prot_1265,prot_2066
prot_1655,prot_1258
prot_2131,prot_155
prot_1206,prot_28
prot_432,prot_252
prot_440,prot_750
prot_748,prot_2517
prot_1949,prot_676
prot_9,prot_2407
prot_2422,prot_1438
prot_463,prot_246
prot_2164,prot_1254
prot_690,prot_2388
prot_723,prot_1788
prot_525,prot_836
prot_2447,prot_667
prot_1962,prot_154
prot_808,prot_2070
prot_1627,prot_482
prot_2027,prot_329
prot_855,prot_143
prot_848,prot_285
prot_1728,prot_1747
prot_1239,prot_1138
prot_259,prot_1978
prot_2094,prot_977
prot_1097,prot_1087
prot_2202,prot_1408
prot_2472,prot_30
prot_251,prot_905
prot_42,prot_502
prot_33,prot_2311
prot_607,prot_422
prot_197,prot_1346
prot_448,prot_472
prot_1916,prot_1702
prot_1272,prot_1351
prot_2118,prot_1173
prot_2146,prot_222
prot_1147,prot_393
prot_103,prot_1476
prot_78,prot_1479
prot_1075,prot_2386
prot_1195,prot_1707
prot_76,prot_424
prot_2049,prot_1618
prot_1867,prot_352
prot_2465,prot_1992
prot_642,prot_948
prot_767,prot_1234
prot_2022,prot_1917
prot_158,prot_2234
prot_2434,prot_1548
prot_1238,prot_768
prot_1212,prot_1629
prot_944,prot_204
prot_1516,prot_2033
prot_2453,prot_1140
prot_710,prot_189
prot_524,prot_664
prot_2029,prot_884
prot_1675,prot_2328
prot_1886,prot_584
prot_1576,prot_546
prot_392,prot_2332
prot_2274,prot_1578
prot_1919,prot_123
prot_135,prot_1339
prot_2357,prot_2483
prot_2047,prot_1261
prot_1544,prot_1812
prot_2286,prot_1357
prot_1245,prot_1720
prot_867,prot_15
prot_1265,prot_1931
prot_1655,prot_1911
prot_2131,prot_1792
prot_1206,prot_468
prot_432,prot_338
prot_440,prot_2529
prot_748,prot_2074
prot_1949,prot_2348
prot_9,prot_1610
prot_2422,prot_1693
prot_463,prot_280
prot_2164,prot_2289
prot_690,prot_1269
prot_723,prot_1902
prot_525,prot_2126
prot_2447,prot_167
prot_1962,prot_1815
prot_808,prot_75
prot_1627,prot_874
prot_2027,prot_1787
prot_855,prot_420
prot_848,prot_2184
prot_1728,prot_974
prot_1239,prot_1928
prot_259,prot_372
prot_2094,prot_1511
prot_1097,prot_775
prot_2202,prot_2036
prot_2472,prot_1801
prot_251,prot_1049
prot_42,prot_48
prot_33,prot_1319
prot_607,prot_1642
prot_197,prot_2378
prot_448,prot_1551
prot_1916,prot_1562
prot_1272,prot_1943
prot_2118,prot_1222
prot_2146,prot_2443
prot_1147,prot_10
prot_103,prot_1933
prot_78,prot_1738
prot_1075,prot_230
prot_1195,prot_2343
prot_76,prot_2473
prot_2049,prot_194
prot_642,prot_1536
prot_767,prot_1810
prot_2022,prot_2449
prot_158,prot_2450
prot_2434,prot_817
prot_1238,prot_272
prot_1212,prot_1
prot_944,prot_1721
prot_1516,prot_2460
prot_2453,prot_1248
prot_710,prot_2091
prot_524,prot_1892
prot_2029,prot_2304
prot_1675,prot_1572
prot_1886,prot_547
prot_1576,prot_181
prot_2329,prot_585
prot_392,prot_919
prot_2274,prot_637
prot_1919,prot_1509
prot_135,prot_163
prot_2357,prot_2395
prot_2047,prot_843
prot_1544,prot_2440
prot_2286,prot_740
prot_1245,prot_1863
prot_867,prot_636
prot_1265,prot_2225
prot_1655,prot_113
prot_2131,prot_2318
prot_1206,prot_2288
prot_432,prot_1958
prot_440,prot_31
prot_748,prot_1142
prot_1949,prot_660
prot_9,prot_164
prot_2422,prot_518
prot_463,prot_1904
prot_2164,prot_377
prot_690,prot_38
prot_723,prot_1086
prot_525,prot_1213
prot_2447,prot_516
prot_1962,prot_333
prot_1627,prot_784
prot_2027,prot_2481
prot_855,prot_1726
prot_848,prot_1499
prot_1728,prot_644
prot_1239,prot_2514
prot_259,prot_510
prot_2094,prot_2241
prot_1097,prot_2451
prot_2202,prot_1638
prot_2472,prot_2208
prot_251,prot_1939
prot_42,prot_363
prot_33,prot_1039
prot_607,prot_332
prot_197,prot_2270
prot_448,prot_1777
prot_1383,prot_1777
prot_1916,prot_2270
prot_1272,prot_332
prot_2118,prot_1039
prot_2146,prot_363
prot_1147,prot_1939
prot_103,prot_2208
prot_78,prot_1638
prot_1075,prot_2451
prot_1195,prot_2241
prot_76,prot_510
prot_2049,prot_2514
prot_1867,prot_644
prot_2465,prot_1499
prot_642,prot_1726
prot_767,prot_2481
prot_2022,prot_784
prot_158,prot_2354
prot_2434,prot_333
prot_1238,prot_516
prot_1212,prot_1213
prot_944,prot_1086
prot_1516,prot_38
prot_2453,prot_377
prot_1383,prot_1143
prot_1916,prot_22
prot_1272,prot_225
prot_2118,prot_118
prot_2146,prot_1573
prot_1147,prot_1843
prot_103,prot_469
prot_78,prot_1866
prot_1075,prot_1312
prot_1195,prot_2435
prot_76,prot_521
prot_2049,prot_425
prot_1867,prot_77
prot_2465,prot_2097
prot_642,prot_364
prot_767,prot_982
prot_158,prot_1708
prot_2434,prot_850
prot_1238,prot_112
prot_1212,prot_543
prot_944,prot_1064
prot_1516,prot_1461
prot_2453,prot_423
prot_710,prot_1716
prot_524,prot_1324
prot_2029,prot_866
prot_1675,prot_1528
prot_1886,prot_2259
prot_1576,prot_2264
prot_2329,prot_671
prot_392,prot_216
prot_2274,prot_638
prot_1919,prot_262
prot_135,prot_1649
prot_2357,prot_2099
prot_2047,prot_619
prot_1544,prot_1959
prot_2286,prot_1835
prot_1245,prot_242
prot_867,prot_186
prot_1265,prot_1966
prot_1655,prot_1695
prot_2131,prot_1769
prot_1206,prot_2073
prot_432,prot_1233
prot_440,prot_1540
prot_748,prot_1914
prot_1949,prot_1873
prot_9,prot_961
prot_2422,prot_2281
prot_463,prot_507
prot_2164,prot_830
prot_690,prot_1477
prot_723,prot_1905
prot_525,prot_459
prot_2447,prot_1359
prot_1962,prot_149
prot_808,prot_1400
prot_1627,prot_2266
prot_2027,prot_1631
prot_855,prot_2482
prot_848,prot_1465
prot_1239,prot_2312
prot_259,prot_1420
prot_2094,prot_851
prot_1097,prot_1419
prot_2202,prot_1415
prot_2472,prot_24
prot_251,prot_387
prot_607,prot_2082
prot_197,prot_2167
prot_448,prot_1456
prot_1383,prot_499
prot_1916,prot_2441
prot_1272,prot_563
prot_2118,prot_2077
prot_2146,prot_1580
prot_1147,prot_2290
prot_103,prot_2461
prot_78,prot_1175
prot_1075,prot_2371
prot_1195,prot_706
prot_76,prot_1646
prot_2049,prot_1069
prot_1867,prot_1896
prot_2465,prot_115
prot_642,prot_303
prot_767,prot_1643
prot_2022,prot_2016
prot_158,prot_1416
prot_1516,prot_188
prot_2453,prot_150
prot_710,prot_2129
prot_524,prot_357
prot_2029,prot_687
prot_1886,prot_2210
prot_1576,prot_2201
prot_2357,prot_298
prot_1544,prot_2249
prot_2286,prot_41
prot_1245,prot_1814
prot_867,prot_1180
prot_1265,prot_356
prot_1655,prot_1467
prot_2131,prot_513
prot_1206,prot_978
prot_432,prot_1661
prot_440,prot_2438
prot_748,prot_1592
prot_1949,prot_2122
prot_9,prot_2383
prot_2422,prot_2090
prot_2164,prot_2084
prot_690,prot_394
prot_723,prot_1535
prot_525,prot_106
prot_2447,prot_969
prot_1962,prot_241
prot_808,prot_67
prot_1627,prot_2010
prot_2027,prot_1840
prot_855,prot_2028
prot_848,prot_2475
prot_1728,prot_1333
prot_1239,prot_1612
prot_259,prot_1355
prot_2094,prot_1081
prot_1097,prot_1706
prot_2202,prot_172
prot_2472,prot_2213
prot_251,prot_2080
prot_42,prot_744
prot_33,prot_1954
prot_607,prot_32
prot_197,prot_211
prot_448,prot_1267
prot_1383,prot_17
prot_1916,prot_1188
prot_1272,prot_2067
prot_2118,prot_720
prot_2146,prot_141
prot_1147,prot_105
prot_103,prot_1729
prot_78,prot_734
prot_1075,prot_456
prot_1195,prot_488
prot_76,prot_558
prot_2049,prot_1037
prot_1867,prot_152
prot_2465,prot_2285
prot_642,prot_322
prot_767,prot_1595
prot_2022,prot_94
prot_158,prot_2045
prot_2434,prot_2189
prot_1238,prot_200
prot_1212,prot_2489
prot_944,prot_1129
prot_1516,prot_83
prot_2453,prot_1148
prot_710,prot_1060
prot_524,prot_1318
prot_2029,prot_1096
prot_1675,prot_1100
prot_1886,prot_576
prot_1576,prot_1689
prot_2329,prot_702
prot_392,prot_1522
prot_2274,prot_1656
prot_1919,prot_2337
prot_135,prot_1944
prot_2357,prot_1579
prot_2047,prot_59
prot_1544,prot_348
prot_2286,prot_289
prot_1245,prot_854
prot_867,prot_1634
prot_1265,prot_380
prot_2131,prot_1143
prot_432,prot_225
prot_440,prot_118
prot_748,prot_1573
prot_1949,prot_1843
prot_9,prot_469
prot_2422,prot_1866
prot_463,prot_1312
prot_690,prot_521
prot_723,prot_425
prot_525,prot_77
prot_2447,prot_2097
prot_1962,prot_364
prot_808,prot_982
prot_2027,prot_1708
prot_855,prot_850
prot_848,prot_112
prot_1728,prot_543
prot_1239,prot_1064
prot_259,prot_1461
prot_2094,prot_423
prot_1097,prot_1716
prot_2202,prot_1324
prot_2472,prot_866
prot_251,prot_1528
prot_42,prot_2259
prot_33,prot_2264
prot_607,prot_671
prot_197,prot_216
prot_448,prot_638
prot_1383,prot_638
prot_1916,prot_216
prot_1272,prot_671
prot_2118,prot_2264
prot_2146,prot_2259
prot_1147,prot_1528
prot_103,prot_866
prot_78,prot_1324
prot_1075,prot_1716
prot_1195,prot_423
prot_76,prot_1461
prot_2049,prot_1064
prot_1867,prot_543
prot_2465,prot_112
prot_767,prot_1708
prot_158,prot_982
prot_2434,prot_364
prot_1238,prot_2097
prot_1212,prot_77
prot_944,prot_425
prot_1516,prot_521
prot_2453,prot_2435
prot_1383,prot_991
prot_1916,prot_556
prot_1272,prot_1000
prot_2118,prot_1849
prot_2146,prot_1271
prot_1147,prot_684
prot_103,prot_940
prot_78,prot_1066
prot_1075,prot_993
prot_1195,prot_2123
prot_76,prot_997
prot_2049,prot_738
prot_2465,prot_980
prot_642,prot_925
prot_767,prot_1486
prot_2022,prot_999
prot_158,prot_979
prot_2434,prot_565
prot_1238,prot_2496
prot_1212,prot_2416
prot_944,prot_749
prot_1516,prot_1455
prot_2453,prot_1439
prot_710,prot_1018
prot_524,prot_976
prot_2029,prot_992
prot_1675,prot_1004
prot_1886,prot_1161
prot_1576,prot_994
prot_2329,prot_1284
prot_392,prot_2197
prot_2274,prot_892
prot_1919,prot_2174
prot_135,prot_911
prot_2357,prot_847
prot_2047,prot_956
prot_1544,prot_1027
prot_2286,prot_43
prot_1245,prot_770
prot_867,prot_2059
prot_1265,prot_1338
prot_1655,prot_782
prot_432,prot_2026
prot_440,prot_597
prot_748,prot_579
prot_1949,prot_1006
prot_9,prot_1003
prot_2422,prot_557
prot_463,prot_553
prot_2164,prot_981
prot_690,prot_1023
prot_723,prot_46
prot_525,prot_1803
prot_2447,prot_1827
prot_1962,prot_1279
prot_808,prot_1025
prot_1627,prot_973
prot_2027,prot_1123
prot_855,prot_1026
prot_848,prot_552
prot_1728,prot_1352
prot_1239,prot_569
prot_259,prot_807
prot_2094,prot_588
prot_1097,prot_2023
prot_2202,prot_594
prot_2472,prot_891
prot_42,prot_1343
prot_33,prot_1464
prot_607,prot_1473
prot_197,prot_1630
prot_448,prot_1979
prot_1383,prot_989
prot_1916,prot_1007
prot_1272,prot_1452
prot_2118,prot_2127
prot_2146,prot_995
prot_1147,prot_590
prot_103,prot_1876
prot_78,prot_1017
prot_1075,prot_1031
prot_1195,prot_1403
prot_76,prot_761
prot_2049,prot_1141
prot_1867,prot_485
prot_2465,prot_116
prot_642,prot_902
prot_767,prot_2190
prot_2022,prot_1990
prot_158,prot_2271
prot_2434,prot_1964
prot_1238,prot_1155
prot_1212,prot_2243
prot_944,prot_1016
prot_1516,prot_1969
prot_710,prot_1221
prot_524,prot_1899
prot_2029,prot_2374
prot_1675,prot_550
prot_1886,prot_1001
prot_1576,prot_2079
prot_2329,prot_930
prot_392,prot_990
prot_2274,prot_730
prot_1919,prot_813
prot_135,prot_1030
prot_2357,prot_2136
prot_2047,prot_560
prot_1544,prot_962
prot_2286,prot_2490
prot_1245,prot_950
prot_867,prot_975
prot_1265,prot_2303
prot_1655,prot_965
prot_2131,prot_1051
prot_1206,prot_1688
prot_432,prot_2120
prot_440,prot_2239
prot_748,prot_1014
prot_1949,prot_959
prot_9,prot_2003
prot_2422,prot_1923
prot_463,prot_2002
prot_2164,prot_663
prot_690,prot_175
prot_723,prot_1979
prot_525,prot_1630
prot_2447,prot_1473
prot_808,prot_1343
prot_2027,prot_891
prot_855,prot_594
prot_848,prot_2023
prot_1728,prot_588
prot_1239,prot_807
prot_259,prot_569
prot_2094,prot_1352
prot_1097,prot_552
prot_2202,prot_1026
prot_2472,prot_1123
prot_251,prot_973
prot_42,prot_1025
prot_33,prot_1279
prot_607,prot_1827
prot_2225,prot_1850
prot_113,prot_415
prot_2318,prot_1062
prot_2288,prot_1122
prot_1958,prot_478
prot_31,prot_1392
prot_1142,prot_156
prot_660,prot_221
prot_164,prot_2004
prot_518,prot_317
prot_1904,prot_1983
prot_377,prot_842
prot_38,prot_1179
prot_1086,prot_1776
prot_1213,prot_2467
prot_516,prot_1366
prot_333,prot_1289
prot_2354,prot_1898
prot_784,prot_302
prot_2481,prot_345
prot_1726,prot_2292
prot_1499,prot_649
prot_644,prot_1042
prot_2514,prot_2327
prot_510,prot_27
prot_2241,prot_53
prot_2451,prot_1116
prot_1638,prot_1297
prot_2208,prot_651
prot_1939,prot_1765
prot_363,prot_520
prot_1039,prot_1391
prot_332,prot_1869
prot_2270,prot_1937
prot_1777,prot_264
prot_1005,prot_2132
prot_1597,prot_1305
prot_84,prot_1120
prot_918,prot_2156
prot_917,prot_376
prot_1532,prot_1950
prot_2066,prot_2314
prot_1258,prot_2370
prot_155,prot_2485
prot_28,prot_139
prot_252,prot_2163
prot_750,prot_1670
prot_2517,prot_912
prot_2407,prot_2377
prot_1438,prot_834
prot_246,prot_445
prot_1254,prot_1862
prot_2388,prot_2530
prot_1788,prot_1080
prot_836,prot_541
prot_667,prot_1356
prot_154,prot_1872
prot_2070,prot_2187
prot_482,prot_934
prot_329,prot_1183
prot_143,prot_1640
prot_285,prot_102
prot_1747,prot_1508
prot_1138,prot_2229
prot_1978,prot_1193
prot_977,prot_1831
prot_1087,prot_226
prot_1408,prot_13
prot_905,prot_442
prot_502,prot_1676
prot_2311,prot_44
prot_422,prot_1682
prot_1346,prot_641
prot_472,prot_2317
prot_643,prot_1292
prot_1702,prot_219
prot_1351,prot_1942
prot_1173,prot_882
prot_222,prot_414
prot_393,prot_530
prot_1476,prot_2297
prot_1479,prot_1094
prot_2386,prot_1444
prot_1707,prot_386
prot_424,prot_1771
prot_1618,prot_402
prot_352,prot_1921
prot_1992,prot_630
prot_948,prot_1130
prot_1234,prot_1648
prot_1917,prot_814
prot_1548,prot_963
prot_768,prot_2188
prot_204,prot_341
prot_1140,prot_2151
prot_189,prot_475
prot_664,prot_1307
prot_884,prot_2379
prot_2328,prot_294
prot_584,prot_1613
prot_546,prot_522
prot_1884,prot_2062
prot_2332,prot_1092
prot_1578,prot_2356
prot_123,prot_304
prot_1339,prot_1299
prot_2483,prot_2192
prot_1261,prot_714
prot_1812,prot_1974
prot_1357,prot_2419
prot_1720,prot_413
prot_15,prot_1929
prot_1931,prot_410
prot_1911,prot_1700
prot_1792,prot_1275
prot_468,prot_344
prot_338,prot_1304
prot_2529,prot_2362
prot_2074,prot_1447
prot_2348,prot_1888
prot_1610,prot_1481
prot_1693,prot_153
prot_280,prot_466
prot_2289,prot_1587
prot_1269,prot_331
prot_1902,prot_1995
prot_2126,prot_1071
prot_167,prot_229
prot_1815,prot_1113
prot_75,prot_2505
prot_874,prot_2376
prot_1787,prot_120
prot_420,prot_1498
prot_2184,prot_185
prot_974,prot_1824
prot_1928,prot_929
prot_372,prot_2014
prot_1511,prot_1347
prot_775,prot_1734
prot_2036,prot_2401
prot_1801,prot_193
prot_48,prot_1762
prot_1319,prot_2232
prot_1642,prot_1240
prot_2378,prot_1733
prot_1551,prot_1988
prot_1562,prot_128
prot_1943,prot_282
prot_2443,prot_2006
prot_10,prot_2242
prot_1933,prot_2244
prot_1738,prot_2125
prot_230,prot_2260
prot_2343,prot_1895
prot_2473,prot_471
prot_194,prot_2349
prot_2034,prot_2051
prot_1536,prot_1903
prot_1810,prot_2466
prot_2449,prot_2228
prot_2450,prot_168
prot_817,prot_2119
prot_272,prot_36
prot_1,prot_101
prot_1721,prot_1813
prot_2460,prot_2493
prot_1248,prot_605
prot_2091,prot_1938
prot_1892,prot_196
prot_1572,prot_1684
prot_547,prot_2087
prot_181,prot_1599
prot_585,prot_1204
prot_919,prot_315
prot_637,prot_1414
prot_1509,prot_861
prot_163,prot_2093
prot_2395,prot_1704
prot_843,prot_835
prot_2440,prot_1135
prot_740,prot_214
prot_1863,prot_2262
prot_636,prot_1067
prot_2225,prot_1502
prot_113,prot_1868
prot_2318,prot_1317
prot_2288,prot_1038
prot_1958,prot_876
prot_31,prot_1348
prot_1142,prot_1450
prot_660,prot_1773
prot_164,prot_783
prot_518,prot_1137
prot_1904,prot_2469
prot_377,prot_1854
prot_38,prot_506
prot_1086,prot_627
prot_1213,prot_1756
prot_516,prot_449
prot_333,prot_2355
prot_2354,prot_1816
prot_784,prot_1287
prot_2481,prot_1379
prot_1726,prot_1802
prot_1499,prot_1126
prot_644,prot_1652
prot_2514,prot_1930
prot_510,prot_931
prot_2241,prot_1786
prot_1638,prot_519
prot_2208,prot_390
prot_1939,prot_972
prot_363,prot_1099
prot_1039,prot_2313
prot_332,prot_2095
prot_2270,prot_2204
prot_1005,prot_220
prot_84,prot_1442
prot_918,prot_1514
prot_1532,prot_2307
prot_2066,prot_652
prot_1258,prot_2444
prot_155,prot_858
prot_28,prot_1861
prot_252,prot_1466
prot_750,prot_1691
prot_2517,prot_1405
prot_676,prot_1870
prot_1438,prot_296
prot_246,prot_1780
prot_1254,prot_1247
prot_2388,prot_2018
prot_1788,prot_439
prot_836,prot_495
prot_667,prot_1118
prot_154,prot_1973
prot_2070,prot_1266
prot_482,prot_223
prot_329,prot_1842
prot_143,prot_195
prot_285,prot_1244
prot_1747,prot_1732
prot_1138,prot_3
prot_1978,prot_2320
prot_977,prot_1045
prot_1087,prot_473
prot_1408,prot_1793
prot_30,prot_1750
prot_905,prot_1591
prot_502,prot_126
prot_2311,prot_2011
prot_422,prot_454
prot_1346,prot_474
prot_472,prot_886
prot_643,prot_107
prot_1702,prot_2382
prot_1351,prot_1288
prot_1173,prot_2339
prot_222,prot_1194
prot_393,prot_496
prot_1476,prot_1960
prot_1479,prot_829
prot_1707,prot_1826
prot_424,prot_1170
prot_1618,prot_1210
prot_352,prot_446
prot_1992,prot_1889
prot_948,prot_337
prot_1234,prot_484
prot_1917,prot_880
prot_2234,prot_694
prot_1548,prot_1286
prot_768,prot_1517
prot_204,prot_728
prot_2033,prot_1621
prot_1140,prot_877
prot_189,prot_845
prot_664,prot_19
prot_884,prot_715
prot_2328,prot_1088
prot_584,prot_40
prot_546,prot_1469
prot_1884,prot_1431
prot_2332,prot_1981
prot_123,prot_2100
prot_1339,prot_611
prot_2483,prot_1470
prot_1261,prot_2180
prot_1812,prot_1987
prot_1357,prot_1500
prot_1720,prot_2408
prot_15,prot_1040
prot_1931,prot_378
prot_1911,prot_2147
prot_1792,prot_2032
prot_468,prot_1957
prot_338,prot_379
prot_2529,prot_1530
prot_2074,prot_2081
prot_2348,prot_1834
prot_1610,prot_2143
prot_280,prot_1830
prot_2289,prot_2110
prot_1269,prot_234
prot_1902,prot_2315
prot_2126,prot_2423
prot_167,prot_12
prot_1815,prot_2020
prot_75,prot_114
prot_874,prot_1032
prot_1787,prot_1663
prot_420,prot_587
prot_2184,prot_1668
prot_974,prot_1107
prot_1928,prot_1664
prot_372,prot_697
prot_1511,prot_1323
prot_775,prot_96
prot_1801,prot_1159
prot_1049,prot_2133
prot_48,prot_351
prot_1319,prot_2308
prot_1642,prot_1558
prot_2378,prot_531
prot_1551,prot_1073
prot_203,prot_1671
prot_1562,prot_1851
prot_1943,prot_804
prot_1222,prot_2344
prot_2443,prot_2194
prot_10,prot_1711
prot_1933,prot_827
prot_230,prot_2128
prot_2343,prot_2464
prot_2473,prot_1608
prot_2034,prot_1131
prot_1571,prot_477
prot_1536,prot_2206
prot_1810,prot_1176
prot_2449,prot_1677
prot_817,prot_2277
prot_272,prot_665
prot_1,prot_305
prot_1721,prot_1437
prot_2460,prot_2185
prot_1248,prot_1784
prot_2091,prot_1321
prot_1892,prot_1106
prot_2304,prot_1474
prot_1572,prot_2050
prot_547,prot_287
prot_181,prot_321
prot_585,prot_2323
prot_919,prot_927
prot_637,prot_288
prot_163,prot_1487
prot_2395,prot_2310
prot_843,prot_2439
prot_2440,prot_2506
prot_740,prot_1146
prot_1863,prot_2166
prot_636,prot_1300
prot_2288,prot_1390
prot_1958,prot_535
prot_1142,prot_935
prot_660,prot_2068
prot_164,prot_1503
prot_518,prot_343
prot_1904,prot_26
prot_377,prot_1924
prot_1086,prot_534
prot_1213,prot_573
prot_516,prot_537
prot_333,prot_1585
prot_2354,prot_385
prot_784,prot_653
prot_2481,prot_2031
prot_1726,prot_1451
prot_1499,prot_1593
prot_644,prot_2410
prot_2514,prot_2512
prot_510,prot_450
prot_2241,prot_207
prot_2451,prot_735
prot_1638,prot_99
prot_2208,prot_2013
prot_1939,prot_2306
prot_363,prot_134
prot_1039,prot_1281
prot_332,prot_1764
prot_2270,prot_97
prot_1777,prot_217
prot_1005,prot_966
prot_1597,prot_1493
prot_84,prot_1278
prot_918,prot_1611
prot_917,prot_1927
prot_1532,prot_1506
prot_2066,prot_2352
prot_1258,prot_1105
prot_155,prot_125
prot_28,prot_86
prot_252,prot_2351
prot_750,prot_2468
prot_2517,prot_2172
prot_676,prot_811
prot_2407,prot_1754
prot_1438,prot_1980
prot_246,prot_2251
prot_1254,prot_16
prot_2388,prot_1349
prot_1788,prot_2470
prot_836,prot_430
prot_667,prot_2227
prot_154,prot_1751
prot_2070,prot_104
prot_482,prot_1647
prot_329,prot_1745
prot_143,prot_1644
prot_285,prot_1398
prot_1747,prot_1998
prot_1138,prot_539
prot_1978,prot_2524
prot_977,prot_559
prot_1087,prot_1590
prot_1408,prot_2446
prot_30,prot_683
prot_905,prot_1472
prot_502,prot_1740
prot_2311,prot_1225
prot_422,prot_1770
prot_1346,prot_2282
prot_472,prot_498
prot_643,prot_269
prot_1702,prot_646
prot_1351,prot_2008
prot_222,prot_2248
prot_393,prot_8
prot_1476,prot_397
prot_1479,prot_515
prot_2386,prot_147
prot_1707,prot_1057
prot_424,prot_2479
prot_1618,prot_319
prot_352,prot_629
prot_1992,prot_1846
prot_948,prot_648
prot_1234,prot_1623
prot_1917,prot_2429
prot_2234,prot_1539
prot_1548,prot_983
prot_768,prot_1989
prot_204,prot_701
prot_2033,prot_2052
prot_1140,prot_91
prot_189,prot_654
prot_664,prot_2195
prot_884,prot_1632
prot_2328,prot_1724
prot_584,prot_1093
prot_546,prot_2139
prot_1884,prot_1495
prot_2332,prot_1550
prot_1578,prot_464
prot_123,prot_1845
prot_1339,prot_21
prot_2483,prot_692
prot_1261,prot_89
prot_1812,prot_998
prot_1357,prot_2463
prot_1720,prot_2269
prot_15,prot_68
prot_1931,prot_237
prot_1911,prot_1543
prot_1792,prot_130
prot_468,prot_844
prot_338,prot_2039
prot_2529,prot_55
prot_2074,prot_2000
prot_2348,prot_2060
prot_1610,prot_1588
prot_1693,prot_890
prot_280,prot_2412
prot_2289,prot_111
prot_1269,prot_686
prot_1902,prot_470
prot_2126,prot_2223
prot_167,prot_2396
prot_1815,prot_98
prot_75,prot_769
prot_874,prot_1961
prot_1787,prot_1596
prot_420,prot_2404
prot_2184,prot_713
prot_974,prot_297
prot_1928,prot_212
prot_372,prot_1710
prot_1511,prot_708
prot_775,prot_785
prot_2036,prot_2406
prot_1801,prot_70
prot_1049,prot_2477
prot_48,prot_208
prot_1319,prot_1342
prot_1642,prot_434
prot_2378,prot_1174
prot_1551,prot_1850
prot_203,prot_415
prot_1562,prot_1062
prot_1943,prot_1122
prot_1222,prot_478
prot_2443,prot_1392
prot_10,prot_156
prot_1933,prot_221
prot_1738,prot_2004
prot_230,prot_317
prot_2343,prot_1983
prot_2473,prot_842
prot_194,prot_1179
prot_2034,prot_1776
prot_1571,prot_2467
prot_1536,prot_1366
prot_1810,prot_1289
prot_2449,prot_1898
prot_2450,prot_302
prot_817,prot_345
prot_272,prot_2292
prot_1,prot_649
prot_1721,prot_1042
prot_2460,prot_2327
prot_1248,prot_27
prot_2091,prot_53
prot_1892,prot_1116
prot_2304,prot_1297
prot_1572,prot_651
prot_547,prot_1765
prot_181,prot_520
prot_585,prot_1391
prot_919,prot_1869
prot_637,prot_1937
prot_1509,prot_264
prot_163,prot_2132
prot_2395,prot_1305
prot_843,prot_1120
prot_2440,prot_2156
prot_740,prot_376
prot_1863,prot_1950
prot_2225,prot_2314
prot_113,prot_1950
prot_2318,prot_376
prot_2288,prot_2156
prot_1958,prot_1120
prot_31,prot_1305
prot_1142,prot_2132
prot_660,prot_264
prot_518,prot_1869
prot_1904,prot_1391
prot_377,prot_520
prot_38,prot_1765
prot_1086,prot_651
prot_2354,prot_27
prot_784,prot_2327
prot_2481,prot_1042
prot_1726,prot_649
prot_1499,prot_2292
prot_644,prot_345
prot_2514,prot_302
prot_2451,prot_1366
prot_1638,prot_2467
prot_2208,prot_1776
prot_1939,prot_1179
prot_363,prot_842
prot_1039,prot_1983
prot_332,prot_317
prot_2270,prot_2004
prot_1005,prot_156
prot_84,prot_478
prot_918,prot_1122
prot_917,prot_1062
prot_1532,prot_415
prot_2066,prot_1850
prot_1258,prot_1174
prot_155,prot_434
prot_28,prot_1342
prot_252,prot_208
prot_750,prot_2477
prot_2517,prot_70
prot_676,prot_2406
prot_2407,prot_785
prot_1438,prot_708
prot_246,prot_1710
prot_1254,prot_212
prot_2388,prot_297
prot_1788,prot_713
prot_836,prot_2404
prot_667,prot_1596
prot_154,prot_1961
prot_2070,prot_769
prot_482,prot_98
prot_329,prot_2396
prot_285,prot_470
prot_1747,prot_686
prot_1978,prot_2412
prot_977,prot_890
prot_1087,prot_1588
prot_1408,prot_2060
prot_30,prot_2000
prot_905,prot_55
prot_502,prot_2039
prot_2311,prot_844
prot_422,prot_130
prot_1346,prot_1543
prot_472,prot_237
prot_643,prot_68
prot_1351,prot_2463
prot_1173,prot_998
prot_393,prot_692
prot_1476,prot_21
prot_1479,prot_1845
prot_2386,prot_464
prot_1707,prot_1550
prot_424,prot_1495
prot_1618,prot_2139
prot_352,prot_1093
prot_1992,prot_1724
prot_948,prot_1632
prot_1234,prot_2195
prot_1917,prot_654
prot_2234,prot_91
prot_1548,prot_2052
prot_1629,prot_1034
prot_2033,prot_983
prot_1140,prot_1539
prot_189,prot_2429
prot_664,prot_1623
prot_884,prot_648
prot_2328,prot_1846
prot_584,prot_629
prot_546,prot_319
prot_1884,prot_2479
prot_2332,prot_1057
prot_1578,prot_147
prot_123,prot_515
prot_1339,prot_397
prot_2483,prot_8
prot_1261,prot_2248
prot_1812,prot_1768
prot_1357,prot_2008
prot_1720,prot_646
prot_15,prot_269
prot_1931,prot_498
prot_1911,prot_2282
prot_1792,prot_1770
prot_468,prot_1225
prot_338,prot_1740
prot_2529,prot_1472
prot_2074,prot_683
prot_2348,prot_2446
prot_1610,prot_1590
prot_1693,prot_559
prot_280,prot_2524
prot_2289,prot_539
prot_1269,prot_1998
prot_2126,prot_1644
prot_167,prot_1745
prot_1815,prot_1647
prot_75,prot_104
prot_874,prot_1751
prot_1787,prot_2227
prot_420,prot_430
prot_2184,prot_2470
