proteinA,proteinB
prot_876,prot_2523
prot_19,prot_301
prot_1004,prot_1161
prot_1787,prot_1769
prot_1787,prot_1571
prot_1787,prot_1619
prot_1787,prot_1944
prot_498,prot_1420
prot_1700,prot_983
prot_388,prot_1060
prot_1639,prot_2085
prot_2490,prot_1979
prot_1637,prot_1979
prot_962,prot_1979
prot_1630,prot_962
prot_1630,prot_1979
prot_574,prot_2046
prot_2148,prot_1505
prot_659,prot_1505
prot_659,prot_2046
prot_659,prot_764
prot_2148,prot_621
prot_621,prot_2046
prot_1552,prot_621
prot_2214,prot_538
prot_1531,prot_327
prot_1531,prot_1275
prot_974,prot_2073
prot_1386,prot_2073
prot_1386,prot_1386
prot_659,prot_548
prot_1999,prot_767
prot_2422,prot_1949
prot_895,prot_2422
prot_1627,prot_2422
prot_895,prot_1627
prot_526,prot_1021
prot_1132,prot_574
prot_1132,prot_1121
prot_1999,prot_574
prot_400,prot_933
prot_933,prot_1727
prot_400,prot_1727
prot_1233,prot_1451
prot_1233,prot_1540
prot_1817,prot_344
prot_344,prot_1690
prot_1690,prot_1304
prot_372,prot_1690
prot_1830,prot_1690
prot_1817,prot_1830
prot_1830,prot_1304
prot_372,prot_1830
prot_1817,prot_1690
prot_2362,prot_1690
prot_1817,prot_2362
prot_57,prot_2437
prot_2222,prot_1447
prot_2222,prot_760
prot_1539,prot_1539
prot_1539,prot_983
prot_1888,prot_194
prot_1615,prot_528
prot_1615,prot_33
prot_33,prot_528
prot_1627,prot_1154
prot_1627,prot_765
prot_1627,prot_1523
prot_1401,prot_1523
prot_9,prot_1999
prot_1999,prot_2422
prot_5,prot_422
prot_5,prot_1346
prot_551,prot_551
prot_1401,prot_1104
prot_1210,prot_2215
prot_2215,prot_2084
prot_1481,prot_1514
prot_2489,prot_153
prot_2382,prot_1045
prot_1332,prot_1426
prot_2465,prot_642
prot_454,prot_2448
prot_2448,prot_466
prot_2448,prot_1192
prot_1587,prot_256
prot_175,prot_175
prot_1604,prot_1593
prot_1604,prot_65
prot_994,prot_1604
prot_1604,prot_1257
prot_1604,prot_1673
prot_1604,prot_1914
prot_1604,prot_2476
prot_1604,prot_1584
prot_1604,prot_887
prot_2434,prot_1604
prot_1604,prot_1336
prot_1333,prot_2161
prot_1683,prot_1375
prot_9,prot_2422
prot_1284,prot_2497
prot_683,prot_605
prot_903,prot_605
prot_1635,prot_789
prot_314,prot_1906
prot_389,prot_1906
prot_389,prot_331
prot_389,prot_1995
prot_868,prot_1071
prot_1468,prot_1036
prot_2206,prot_1468
prot_1468,prot_276
prot_19,prot_1468
prot_1647,prot_434
prot_229,prot_162
prot_1113,prot_162
prot_868,prot_136
prot_1385,prot_136
prot_1940,prot_136
prot_1367,prot_169
prot_2422,prot_1523
prot_1276,prot_2410
prot_2463,prot_2410
prot_2463,prot_1278
prot_2505,prot_2376
prot_95,prot_2518
prot_95,prot_95
prot_95,prot_120
prot_120,prot_120
prot_1498,prot_2040
prot_1860,prot_1210
prot_1860,prot_2084
prot_1423,prot_2512
prot_2227,prot_2512
prot_2269,prot_2512
prot_169,prot_2399
prot_2478,prot_169
prot_1693,prot_169
prot_280,prot_169
prot_1367,prot_2399
prot_2478,prot_1367
prot_1367,prot_280
prot_1367,prot_1693
prot_1680,prot_2518
prot_1081,prot_2338
prot_1081,prot_2458
prot_1010,prot_2338
prot_1015,prot_2338
prot_2458,prot_2458
prot_2458,prot_1965
prot_1355,prot_1965
prot_1081,prot_1965
prot_459,prot_1965
prot_2338,prot_1965
prot_1015,prot_2518
prot_1010,prot_2518
prot_459,prot_2518
prot_2518,prot_2338
prot_1081,prot_2518
prot_2518,prot_1965
prot_2307,prot_2518
prot_1010,prot_1680
prot_459,prot_1680
prot_1680,prot_1081
prot_1010,prot_1965
prot_2008,prot_2518
prot_2008,prot_1680
prot_2008,prot_1045
prot_1556,prot_1965
prot_1680,prot_1556
prot_1045,prot_1556
prot_185,prot_1556
prot_1583,prot_1519
prot_1538,prot_2287
prot_1053,prot_1538
prot_210,prot_1538
prot_1538,prot_1425
prot_1887,prot_1538
prot_961,prot_1538
prot_1088,prot_1538
prot_1824,prot_1538
prot_279,prot_2313
prot_2206,prot_279
prot_279,prot_1547
prot_279,prot_929
prot_279,prot_1548
prot_279,prot_184
prot_279,prot_563
prot_279,prot_685
prot_279,prot_2281
prot_2014,prot_279
prot_279,prot_1347
prot_1500,prot_279
prot_279,prot_177
prot_279,prot_1734
prot_2355,prot_2313
prot_1010,prot_1355
prot_1355,prot_74
prot_1010,prot_1081
prot_459,prot_1081
prot_1355,prot_1055
prot_1055,prot_1081
prot_459,prot_1055
prot_459,prot_1918
prot_1918,prot_1081
prot_1770,prot_305
prot_1770,prot_2512
prot_305,prot_2512
prot_1175,prot_1355
prot_19,prot_459
prot_19,prot_1918
prot_1901,prot_1918
prot_2011,prot_1918
prot_450,prot_207
prot_858,prot_858
prot_2063,prot_1429
prot_1745,prot_2063
prot_1996,prot_564
prot_564,prot_564
prot_2307,prot_2444
prot_2444,prot_2518
prot_2444,prot_1680
prot_809,prot_136
prot_1616,prot_136
prot_2134,prot_136
prot_868,prot_2134
prot_1616,prot_2134
prot_1719,prot_2134
prot_1719,prot_136
prot_1713,prot_136
prot_1713,prot_2134
prot_2008,prot_1715
prot_2008,prot_602
prot_507,prot_830
prot_472,prot_830
prot_1153,prot_507
prot_1153,prot_830
prot_334,prot_2058
prot_1737,prot_2058
prot_1469,prot_735
prot_2401,prot_735
prot_99,prot_2401
prot_2013,prot_2401
prot_2358,prot_1048
prot_429,prot_704
prot_2157,prot_429
prot_2157,prot_1713
prot_1935,prot_487
prot_1975,prot_1935
prot_429,prot_561
prot_1713,prot_561
prot_4,prot_561
prot_463,prot_561
prot_1800,prot_1291
prot_576,prot_1691
prot_2189,prot_702
prot_1522,prot_1318
prot_1100,prot_772
prot_2524,prot_200
prot_200,prot_193
prot_200,prot_1048
prot_1915,prot_1430
prot_372,prot_643
prot_1107,prot_1131
prot_2197,prot_2303
prot_661,prot_1477
prot_661,prot_661
prot_661,prot_2516
prot_1668,prot_1228
prot_1668,prot_1033
prot_1668,prot_2476
prot_1668,prot_2369
prot_1668,prot_1617
prot_1762,prot_1702
prot_40,prot_1868
prot_1240,prot_40
prot_2232,prot_40
prot_1240,prot_1868
prot_108,prot_1182
prot_2030,prot_720
prot_1730,prot_1250
prot_108,prot_1150
prot_108,prot_846
prot_80,prot_1601
prot_1781,prot_986
prot_661,prot_1448
prot_1448,prot_218
prot_1155,prot_1448
prot_952,prot_218
prot_80,prot_80
prot_1635,prot_80
prot_80,prot_928
prot_80,prot_1215
prot_1651,prot_1730
prot_1155,prot_48
prot_1743,prot_48
prot_661,prot_48
prot_2030,prot_80
prot_2030,prot_2240
prot_49,prot_1169
prot_1173,prot_49
prot_1351,prot_49
prot_49,prot_2240
prot_49,prot_2453
prot_1173,prot_1477
prot_1651,prot_1477
prot_1169,prot_1477
prot_2384,prot_1477
prot_222,prot_1477
prot_1333,prot_1477
prot_1689,prot_1477
prot_191,prot_1291
prot_1935,prot_1794
prot_1800,prot_1935
prot_1935,prot_561
prot_493,prot_1935
prot_1800,prot_561
prot_493,prot_561
prot_2501,prot_1905
prot_1459,prot_2501
prot_157,prot_631
prot_296,prot_157
prot_296,prot_631
prot_1733,prot_631
prot_1733,prot_157
prot_1733,prot_296
prot_914,prot_1733
prot_444,prot_158
prot_1063,prot_1063
prot_1063,prot_1295
prot_581,prot_613
prot_1333,prot_613
prot_1737,prot_2396
prot_2326,prot_1182
prot_2519,prot_1182
prot_3,prot_1988
prot_500,prot_2480
prot_1081,prot_2233
prot_580,prot_1081
prot_1010,prot_580
prot_580,prot_74
prot_580,prot_2233
prot_580,prot_1918
prot_580,prot_1055
prot_1355,prot_580
prot_459,prot_580
prot_1010,prot_2233
prot_74,prot_2233
prot_580,prot_1015
prot_580,prot_1965
prot_1055,prot_2233
prot_1918,prot_2233
prot_1753,prot_1951
prot_1628,prot_1951
prot_1951,prot_933
prot_1951,prot_1727
prot_400,prot_1951
prot_1132,prot_1727
prot_108,prot_2145
prot_108,prot_1881
prot_2170,prot_108
prot_108,prot_49
prot_2296,prot_2515
prot_1203,prot_1650
prot_1922,prot_1650
prot_1650,prot_941
prot_952,prot_340
prot_340,prot_1440
prot_340,prot_1913
prot_340,prot_2330
prot_340,prot_244
prot_340,prot_1984
prot_1559,prot_340
prot_340,prot_2349
prot_697,prot_181
prot_130,prot_181
prot_2411,prot_181
prot_393,prot_2101
prot_1926,prot_1359
prot_1720,prot_688
prot_1952,prot_688
prot_688,prot_1931
prot_688,prot_791
prot_1677,prot_688
prot_2306,prot_688
prot_1957,prot_688
prot_1494,prot_688
prot_937,prot_688
prot_688,prot_557
prot_688,prot_1027
prot_688,prot_892
prot_1217,prot_688
prot_688,prot_1892
prot_94,prot_688
prot_688,prot_996
prot_688,prot_149
prot_688,prot_91
prot_688,prot_1285
prot_1400,prot_688
prot_2174,prot_688
prot_133,prot_688
prot_776,prot_688
prot_1663,prot_688
prot_1270,prot_688
prot_688,prot_1586
prot_438,prot_688
prot_1342,prot_688
prot_688,prot_1961
prot_1611,prot_688
prot_688,prot_697
prot_688,prot_134
prot_788,prot_688
prot_688,prot_911
prot_688,prot_847
prot_615,prot_688
prot_688,prot_105
prot_688,prot_1437
prot_688,prot_1803
prot_688,prot_1398
prot_1557,prot_688
prot_688,prot_1290
prot_2266,prot_2333
prot_2266,prot_1441
prot_1025,prot_2338
prot_2126,prot_2338
prot_2338,prot_1319
prot_10,prot_2338
prot_2338,prot_1801
prot_1902,prot_2338
prot_130,prot_1745
prot_340,prot_2520
prot_2520,prot_981
prot_2159,prot_2520
prot_1631,prot_2520
prot_855,prot_2520
prot_1476,prot_2520
prot_2396,prot_2520
prot_2126,prot_1748
prot_342,prot_1512
prot_342,prot_2061
prot_1665,prot_2358
prot_2186,prot_1665
prot_1665,prot_2064
prot_1665,prot_2231
prot_1443,prot_1917
prot_1443,prot_1615
prot_1443,prot_2234
prot_1443,prot_759
prot_50,prot_1168
prot_1210,prot_2126
prot_1210,prot_1319
prot_1210,prot_10
prot_1210,prot_179
prot_1210,prot_1902
prot_1659,prot_2358
prot_1659,prot_1902
prot_1479,prot_1785
prot_1785,prot_62
prot_1785,prot_2061
prot_1360,prot_1720
prot_1783,prot_2058
prot_1783,prot_1611
prot_334,prot_1783
prot_1612,prot_460
prot_1612,prot_1205
prot_145,prot_2126
prot_145,prot_1319
prot_10,prot_145
prot_145,prot_1801
prot_145,prot_1902
prot_1657,prot_145
prot_2291,prot_1282
prot_2291,prot_71
prot_2291,prot_852
prot_2291,prot_1815
prot_2291,prot_1176
prot_2291,prot_1333
prot_1421,prot_981
prot_2126,prot_2084
prot_2084,prot_1319
prot_1659,prot_2084
prot_1808,prot_244
prot_816,prot_2461
prot_816,prot_70
prot_816,prot_2337
prot_816,prot_1034
prot_816,prot_208
prot_816,prot_1677
prot_816,prot_160
prot_816,prot_1663
prot_816,prot_1957
prot_816,prot_87
prot_816,prot_1961
prot_816,prot_434
prot_816,prot_788
prot_816,prot_282
prot_816,prot_2176
prot_816,prot_1437
prot_816,prot_1155
prot_816,prot_212
prot_816,prot_1466
prot_2507,prot_616
prot_2507,prot_1101
prot_2005,prot_1931
prot_2005,prot_173
prot_2005,prot_2482
prot_2005,prot_1494
prot_2005,prot_1480
prot_2005,prot_218
prot_2005,prot_1282
prot_2005,prot_1524
prot_2005,prot_1232
prot_2005,prot_2010
prot_2005,prot_2024
prot_128,prot_864
prot_864,prot_1025
prot_864,prot_228
prot_855,prot_864
prot_864,prot_2480
prot_1454,prot_864
prot_864,prot_2295
prot_864,prot_852
prot_864,prot_1353
prot_2272,prot_2386
prot_1677,prot_2147
prot_1491,prot_2147
prot_87,prot_2147
prot_282,prot_2147
prot_2460,prot_2147
prot_1993,prot_1015
prot_1015,prot_2350
prot_1015,prot_1255
prot_429,prot_1015
prot_202,prot_1015
prot_1015,prot_852
prot_50,prot_1015
prot_1812,prot_1015
prot_1456,prot_589
prot_1255,prot_589
prot_589,prot_995
prot_1639,prot_589
prot_1551,prot_21
prot_21,prot_1168
prot_21,prot_1537
prot_1217,prot_21
prot_21,prot_2295
prot_1572,prot_21
prot_2475,prot_2142
prot_334,prot_876
prot_816,prot_2523
prot_557,prot_2523
prot_334,prot_2523
prot_1736,prot_1162
prot_2111,prot_1813
prot_1813,prot_1931
prot_1813,prot_2483
prot_1891,prot_1813
prot_894,prot_1441
prot_740,prot_894
prot_50,prot_1878
prot_150,prot_2368
prot_2368,prot_480
prot_1034,prot_1008
prot_1034,prot_1801
prot_1034,prot_1423
prot_1456,prot_1034
prot_1034,prot_1445
prot_1034,prot_208
prot_1034,prot_1881
prot_1034,prot_2445
prot_1034,prot_1281
prot_1034,prot_1377
prot_1342,prot_1034
prot_1034,prot_697
prot_1034,prot_1471
prot_1483,prot_1034
prot_1034,prot_1707
prot_1034,prot_1764
prot_1034,prot_956
prot_1034,prot_211
prot_1034,prot_424
prot_1034,prot_1437
prot_1034,prot_1406
prot_2234,prot_1034
prot_1034,prot_97
prot_1034,prot_654
prot_1034,prot_2195
prot_1034,prot_1989
prot_1034,prot_86
prot_1034,prot_1019
prot_1513,prot_1034
prot_1034,prot_701
prot_1034,prot_2164
prot_1034,prot_2052
prot_1034,prot_2341
prot_217,prot_1034
prot_1034,prot_2301
prot_1034,prot_1398
prot_1034,prot_91
prot_1034,prot_2403
prot_2199,prot_1618
prot_901,prot_1703
prot_1618,prot_421
prot_1618,prot_919
prot_2106,prot_1572
prot_1255,prot_1313
prot_2349,prot_1313
prot_1313,prot_2340
prot_14,prot_490
prot_490,prot_1691
prot_1723,prot_1510
prot_1570,prot_1606
prot_1570,prot_1510
prot_1570,prot_1602
prot_1570,prot_1812
prot_2469,prot_2206
prot_2469,prot_2095
prot_352,prot_726
prot_352,prot_1184
prot_352,prot_801
prot_352,prot_1838
prot_352,prot_984
prot_352,prot_1951
prot_352,prot_2027
prot_380,prot_1194
prot_1513,prot_380
prot_380,prot_1255
prot_380,prot_148
prot_1936,prot_380
prot_380,prot_57
prot_380,prot_1027
prot_380,prot_1506
prot_380,prot_1672
prot_380,prot_1992
prot_380,prot_2195
prot_625,prot_674
prot_2048,prot_655
prot_2234,prot_655
prot_1469,prot_1470
prot_1469,prot_1242
prot_610,prot_37
prot_1465,prot_476
prot_2312,prot_948
prot_1703,prot_1868
prot_2006,prot_1813
prot_322,prot_1551
prot_322,prot_2237
prot_322,prot_1798
prot_322,prot_173
prot_322,prot_1456
prot_322,prot_147
prot_322,prot_1255
prot_322,prot_1677
prot_322,prot_1881
prot_322,prot_1494
prot_322,prot_1234
prot_322,prot_1217
prot_322,prot_681
prot_322,prot_43
prot_322,prot_1678
prot_322,prot_280
prot_322,prot_1912
prot_322,prot_1753
prot_322,prot_59
prot_322,prot_1890
prot_322,prot_1437
prot_322,prot_854
prot_322,prot_740
prot_322,prot_1237
prot_322,prot_380
prot_1840,prot_772
prot_1200,prot_7
prot_1663,prot_2344
prot_1663,prot_430
prot_1663,prot_319
prot_2126,prot_2372
prot_1902,prot_2372
prot_2252,prot_1462
prot_234,prot_2315
prot_1469,prot_194
prot_194,prot_1664
prot_194,prot_1559
prot_1963,prot_1250
prot_1250,prot_29
prot_1339,prot_1250
prot_1082,prot_1250
prot_57,prot_1250
prot_2437,prot_1250
prot_1355,prot_1250
prot_2010,prot_1250
prot_58,prot_2268
prot_1551,prot_1907
prot_1907,prot_50
prot_2126,prot_629
prot_629,prot_1319
prot_629,prot_1801
prot_914,prot_629
prot_629,prot_87
prot_2269,prot_629
prot_130,prot_629
prot_212,prot_629
prot_629,prot_2000
prot_2443,prot_2242
prot_1215,prot_2242
prot_1963,prot_2242
prot_1493,prot_2242
prot_577,prot_2242
prot_1657,prot_2242
prot_1394,prot_2242
prot_159,prot_2244
prot_159,prot_2184
prot_159,prot_2126
prot_159,prot_2237
prot_159,prot_208
prot_159,prot_1880
prot_159,prot_770
prot_159,prot_1520
prot_159,prot_2055
prot_159,prot_1917
prot_159,prot_1770
prot_159,prot_2349
prot_159,prot_1170
prot_159,prot_1333
prot_159,prot_2234
prot_159,prot_2231
prot_159,prot_1812
prot_159,prot_1548
prot_661,prot_767
prot_661,prot_2358
prot_1420,prot_1294
prot_937,prot_978
prot_1034,prot_966
prot_211,prot_966
prot_1398,prot_966
prot_1755,prot_2063
prot_768,prot_2205
prot_2125,prot_2254
prot_1412,prot_438
prot_1412,prot_2358
prot_2260,prot_835
prot_1419,prot_851
prot_1419,prot_2396
prot_1419,prot_1892
prot_1419,prot_1333
prot_2059,prot_852
prot_844,prot_2059
prot_179,prot_340
prot_179,prot_973
prot_179,prot_579
prot_179,prot_855
prot_179,prot_433
prot_179,prot_2358
prot_179,prot_2349
prot_179,prot_1812
prot_1230,prot_1329
prot_25,prot_1329
prot_471,prot_2355
prot_1677,prot_471
prot_471,prot_131
prot_471,prot_1895
prot_471,prot_1961
prot_471,prot_1466
prot_47,prot_1538
prot_1493,prot_1611
prot_1611,prot_2477
prot_1278,prot_1611
prot_1611,prot_1031
prot_434,prot_1611
prot_2176,prot_1611
prot_1415,prot_701
prot_1647,prot_701
prot_515,prot_701
prot_1437,prot_701
prot_855,prot_1338
prot_470,prot_16
prot_470,prot_2223
prot_1349,prot_2223
prot_1629,prot_1246
prot_420,prot_1887
prot_204,prot_420
prot_1847,prot_420
prot_2126,prot_287
prot_10,prot_287
prot_287,prot_1801
prot_1902,prot_287
prot_1153,prot_2033
prot_2391,prot_1333
prot_2528,prot_673
prot_1881,prot_2504
prot_740,prot_2504
prot_388,prot_326
prot_326,prot_1060
prot_326,prot_2349
prot_1657,prot_326
prot_1037,prot_2126
prot_1037,prot_1319
prot_1037,prot_758
prot_1902,prot_1037
prot_1037,prot_2051
prot_1795,prot_1037
prot_2253,prot_674
prot_2285,prot_298
prot_1096,prot_298
prot_576,prot_298
prot_298,prot_1689
prot_298,prot_200
prot_298,prot_2189
prot_298,prot_702
prot_558,prot_298
prot_1522,prot_298
prot_298,prot_1656
prot_298,prot_1140
prot_1731,prot_1182
prot_1182,prot_981
prot_927,prot_390
prot_340,prot_1774
prot_10,prot_289
prot_289,prot_1801
prot_1357,prot_289
prot_495,prot_24
prot_495,prot_1973
prot_495,prot_1774
prot_864,prot_678
prot_81,prot_681
prot_189,prot_681
prot_681,prot_1049
prot_788,prot_2126
prot_788,prot_1319
prot_10,prot_788
prot_788,prot_1801
prot_1902,prot_788
prot_890,prot_1768
prot_890,prot_1274
prot_890,prot_319
prot_926,prot_1903
prot_1903,prot_140
prot_2262,prot_2466
prot_1323,prot_2262
prot_1677,prot_1323
prot_1323,prot_1957
prot_1323,prot_1666
prot_1323,prot_1891
prot_2103,prot_384
prot_384,prot_1319
prot_1902,prot_384
prot_419,prot_981
prot_419,prot_1006
prot_1891,prot_419
prot_419,prot_2150
prot_2126,prot_339
prot_339,prot_1801
prot_1813,prot_339
prot_1902,prot_339
prot_835,prot_1964
prot_835,prot_1025
prot_50,prot_835
prot_835,prot_884
prot_429,prot_835
prot_1459,prot_1048
prot_1813,prot_1459
prot_1459,prot_852
prot_474,prot_1664
prot_474,prot_2343
prot_189,prot_474
prot_474,prot_212
prot_474,prot_173
prot_474,prot_2058
prot_679,prot_474
prot_334,prot_474
prot_1214,prot_474
prot_474,prot_151
prot_1813,prot_474
prot_1242,prot_2228
prot_782,prot_2228
prot_1217,prot_2228
prot_2228,prot_855
prot_2228,prot_884
prot_2228,prot_852
prot_2483,prot_2228
prot_1972,prot_2228
prot_429,prot_2228
prot_2090,prot_2010
prot_1331,prot_1236
prot_1230,prot_2121
prot_2121,prot_995
prot_2121,prot_1800
prot_2008,prot_2121
prot_877,prot_2121
prot_2057,prot_677
prot_342,prot_214
prot_168,prot_884
prot_527,prot_2103
prot_527,prot_1767
prot_527,prot_690
prot_334,prot_527
prot_2103,prot_1821
prot_1767,prot_886
prot_2430,prot_1767
prot_1915,prot_1551
prot_1915,prot_1226
prot_1915,prot_1705
prot_1184,prot_1581
prot_1108,prot_1541
prot_1108,prot_81
prot_1108,prot_1625
prot_1520,prot_1108
prot_1108,prot_2328
prot_1108,prot_1302
prot_1828,prot_1108
prot_1153,prot_563
prot_1470,prot_203
prot_2289,prot_387
prot_2289,prot_561
prot_2289,prot_1475
prot_305,prot_1927
prot_2194,prot_2344
prot_2194,prot_305
prot_1851,prot_2344
prot_1851,prot_305
prot_1851,prot_2119
prot_1851,prot_351
prot_1851,prot_545
prot_1851,prot_1671
prot_1851,prot_273
prot_1851,prot_827
prot_1291,prot_1935
prot_1935,prot_1257
prot_626,prot_1881
prot_429,prot_340
prot_2272,prot_429
prot_429,prot_1494
prot_429,prot_995
prot_429,prot_1411
prot_429,prot_2358
prot_191,prot_429
prot_1935,prot_429
prot_429,prot_2367
prot_1800,prot_429
prot_429,prot_1257
prot_429,prot_677
prot_429,prot_1815
prot_429,prot_949
prot_429,prot_1883
prot_237,prot_1543
prot_1295,prot_1880
prot_1295,prot_2055
prot_1813,prot_1295
prot_1371,prot_2135
prot_1635,prot_2111
prot_1635,prot_1023
prot_1635,prot_1602
prot_1635,prot_36
prot_1635,prot_2055
prot_1635,prot_2285
prot_1635,prot_1956
prot_1635,prot_1333
prot_312,prot_1422
prot_1761,prot_1174
prot_1237,prot_1678
prot_1678,prot_2330
prot_1761,prot_1678
prot_1153,prot_2217
prot_1496,prot_852
prot_1594,prot_852
prot_584,prot_852
prot_2126,prot_852
prot_1801,prot_852
prot_1003,prot_852
prot_443,prot_852
prot_696,prot_852
prot_2159,prot_852
prot_973,prot_852
prot_1002,prot_852
prot_2026,prot_852
prot_122,prot_852
prot_597,prot_852
prot_2003,prot_852
prot_855,prot_852
prot_2285,prot_852
prot_2480,prot_852
prot_1225,prot_852
prot_2367,prot_852
prot_429,prot_852
prot_546,prot_852
prot_1454,prot_852
prot_2295,prot_852
prot_1353,prot_852
prot_1815,prot_852
prot_1902,prot_852
prot_809,prot_852
prot_672,prot_852
prot_752,prot_852
prot_1157,prot_852
prot_887,prot_852
prot_741,prot_852
prot_2082,prot_852
prot_1609,prot_852
prot_1235,prot_852
prot_1667,prot_2399
prot_1208,prot_1349
prot_723,prot_1349
prot_559,prot_1349
prot_470,prot_1349
prot_2478,prot_1349
prot_856,prot_1875
prot_1584,prot_1884
prot_1550,prot_1884
prot_1595,prot_1884
prot_2186,prot_1884
prot_1103,prot_1884
prot_1524,prot_1480
prot_1562,prot_2061
prot_2231,prot_2061
prot_1732,prot_50
prot_1732,prot_719
prot_1732,prot_1710
prot_1732,prot_452
prot_712,prot_52
prot_101,prot_50
prot_1244,prot_2167
prot_1244,prot_334
prot_1562,prot_2460
prot_1025,prot_2460
prot_2460,prot_1801
prot_1589,prot_2460
prot_2332,prot_2460
prot_1559,prot_2460
prot_1847,prot_840
prot_1657,prot_840
prot_525,prot_2475
prot_25,prot_340
prot_25,prot_1215
prot_2272,prot_25
prot_25,prot_1456
prot_732,prot_25
prot_25,prot_2159
prot_25,prot_973
prot_25,prot_2343
prot_25,prot_2309
prot_25,prot_1250
prot_25,prot_1411
prot_25,prot_579
prot_1217,prot_25
prot_25,prot_1578
prot_25,prot_2191
prot_25,prot_1006
prot_25,prot_1794
prot_25,prot_429
prot_25,prot_2396
prot_25,prot_1074
prot_25,prot_1572
prot_25,prot_2483
prot_25,prot_741
prot_25,prot_123
prot_1074,prot_1003
prot_1074,prot_1225
prot_1074,prot_2159
prot_1096,prot_1074
prot_1074,prot_1815
prot_1813,prot_1348
prot_2008,prot_657
prot_2008,prot_1339
prot_2008,prot_855
prot_2008,prot_1603
prot_2008,prot_1333
prot_877,prot_1248
prot_1199,prot_645
prot_1199,prot_208
prot_1199,prot_557
prot_1199,prot_1506
prot_1199,prot_2460
prot_1199,prot_334
prot_844,prot_2126
prot_844,prot_1319
prot_844,prot_10
prot_844,prot_1801
prot_844,prot_2352
prot_844,prot_1902
prot_1462,prot_1852
prot_340,prot_499
prot_1025,prot_499
prot_2272,prot_499
prot_973,prot_499
prot_2055,prot_499
prot_388,prot_499
prot_326,prot_499
prot_855,prot_499
prot_1800,prot_499
prot_1673,prot_499
prot_2483,prot_499
prot_2231,prot_499
prot_334,prot_769
prot_974,prot_1048
prot_5,prot_340
prot_5,prot_2126
prot_5,prot_1319
prot_5,prot_10
prot_5,prot_1801
prot_5,prot_1902
prot_5,prot_2483
prot_5,prot_2231
prot_2098,prot_1606
prot_1570,prot_2098
prot_1860,prot_1997
prot_1997,prot_864
prot_57,prot_1997
prot_1997,prot_1970
prot_827,prot_394
prot_2206,prot_394
prot_2441,prot_2493
prot_1901,prot_2126
prot_1901,prot_1319
prot_1901,prot_10
prot_1901,prot_1118
prot_1901,prot_1902
prot_1901,prot_1261
prot_1901,prot_1812
prot_209,prot_1725
prot_209,prot_1584
prot_209,prot_553
prot_2237,prot_209
prot_209,prot_208
prot_209,prot_1282
prot_209,prot_71
prot_209,prot_1572
prot_2502,prot_209
prot_1891,prot_209
prot_2186,prot_1572
prot_877,prot_2413
prot_1211,prot_2413
prot_669,prot_563
prot_669,prot_1902
prot_2528,prot_2272
prot_2528,prot_1255
prot_2528,prot_1357
prot_2528,prot_852
prot_2528,prot_2231
prot_2528,prot_897
prot_2528,prot_2027
prot_605,prot_1441
prot_2170,prot_1584
prot_2170,prot_981
prot_2160,prot_178
prot_2010,prot_178
prot_201,prot_2010
prot_2489,prot_2077
prot_1930,prot_2077
prot_726,prot_1184
prot_309,prot_1184
prot_2126,prot_1226
prot_1226,prot_1319
prot_1226,prot_1801
prot_1902,prot_1226
prot_100,prot_1226
prot_100,prot_1801
prot_1175,prot_1459
prot_662,prot_1706
prot_570,prot_2358
prot_570,prot_1875
prot_570,prot_2470
prot_570,prot_2340
prot_32,prot_1938
prot_1825,prot_1964
prot_1825,prot_1720
prot_1825,prot_2290
prot_2461,prot_1825
prot_1825,prot_1551
prot_1825,prot_2237
prot_1825,prot_732
prot_1825,prot_1494
prot_1825,prot_15
prot_1825,prot_1209
prot_1825,prot_1218
prot_1825,prot_1580
prot_1825,prot_326
prot_1825,prot_1282
prot_1825,prot_2036
prot_1825,prot_40
prot_1825,prot_1471
prot_1825,prot_2334
prot_1825,prot_2440
prot_1825,prot_1680
prot_1825,prot_2341
prot_1825,prot_2390
prot_1825,prot_1572
prot_1825,prot_1657
prot_2528,prot_1825
prot_1825,prot_2010
prot_1825,prot_754
prot_1825,prot_1920
prot_1825,prot_2169
prot_1825,prot_2131
prot_1825,prot_2364
prot_1825,prot_1891
prot_1825,prot_309
prot_35,prot_1706
prot_1403,prot_2041
prot_2111,prot_2397
prot_1946,prot_2397
prot_59,prot_1961
prot_59,prot_2203
prot_82,prot_324
prot_1301,prot_1470
prot_692,prot_1957
prot_692,prot_2195
prot_251,prot_1801
prot_251,prot_1349
prot_251,prot_2341
prot_251,prot_2231
prot_430,prot_1049
prot_172,prot_29
prot_172,prot_762
prot_2475,prot_119
prot_55,prot_1031
prot_48,prot_636
prot_1017,prot_636
prot_1874,prot_2238
prot_2358,prot_2238
prot_2367,prot_2238
prot_561,prot_2238
prot_1257,prot_2238
prot_677,prot_2238
prot_1559,prot_2238
prot_202,prot_2238
prot_1724,prot_2238
prot_2213,prot_2333
prot_666,prot_2526
prot_1398,prot_70
prot_208,prot_1398
prot_211,prot_1398
prot_1437,prot_1398
prot_1398,prot_785
prot_1398,prot_2195
prot_701,prot_91
prot_2527,prot_2088
prot_1557,prot_1957
prot_2080,prot_1441
prot_2248,prot_2404
prot_890,prot_2248
prot_2248,prot_1768
prot_212,prot_2248
prot_2248,prot_2000
prot_319,prot_2248
prot_2248,prot_1710
prot_1612,prot_1216
prot_2475,prot_1216
