proteinA,proteinB
prot_765,prot_45
prot_2047,prot_2116
prot_1830,prot_619
prot_1805,prot_828
prot_1692,prot_2724
prot_1190,prot_2384
prot_235,prot_545
prot_1089,prot_2710
prot_1421,prot_2078
prot_227,prot_2433
prot_1610,prot_2751
prot_861,prot_1307
prot_2090,prot_1864
prot_1596,prot_1376
prot_2473,prot_1786
prot_1540,prot_2788
prot_675,prot_2439
prot_427,prot_2754
prot_361,prot_1178
prot_2119,prot_1461
prot_789,prot_1276
prot_1624,prot_1028
prot_1533,prot_828
prot_2572,prot_711
prot_946,prot_2235
prot_2585,prot_2632
prot_1673,prot_1834
prot_1507,prot_1858
prot_2089,prot_1190
prot_1049,prot_801
prot_767,prot_1786
prot_1391,prot_2071
prot_1134,prot_655
prot_1070,prot_52
prot_1010,prot_764
prot_481,prot_823
prot_2658,prot_249
prot_578,prot_2269
prot_786,prot_660
prot_707,prot_2741
prot_1421,prot_2062
prot_1388,prot_1337
prot_2328,prot_2453
prot_2723,prot_1610
prot_2269,prot_1
prot_2568,prot_2729
prot_1989,prot_337
prot_2354,prot_439
prot_1199,prot_711
prot_864,prot_1620
prot_2527,prot_956
prot_1114,prot_2081
prot_399,prot_363
prot_1799,prot_749
prot_2661,prot_2258
prot_257,prot_685
prot_1918,prot_2664
prot_2245,prot_47
prot_1471,prot_2187
prot_971,prot_154
prot_2007,prot_2371
prot_2619,prot_1318
prot_23,prot_758
prot_843,prot_1784
prot_2214,prot_1379
prot_944,prot_6
prot_339,prot_2045
prot_2289,prot_323
prot_75,prot_337
prot_2418,prot_3
prot_2121,prot_1009
prot_156,prot_1433
prot_332,prot_413
prot_929,prot_1227
prot_296,prot_489
prot_1610,prot_259
prot_1248,prot_2086
prot_2079,prot_2009
prot_2072,prot_78
prot_1978,prot_1901
prot_1308,prot_929
prot_2620,prot_2132
prot_2802,prot_1212
prot_1825,prot_1756
prot_415,prot_1673
prot_342,prot_675
prot_1637,prot_564
prot_2351,prot_1152
prot_1752,prot_6
prot_1372,prot_2212
prot_877,prot_615
prot_276,prot_130
prot_2682,prot_1900
prot_2462,prot_2575
prot_2381,prot_929
prot_2072,prot_1853
prot_2367,prot_291
prot_2694,prot_291
prot_49,prot_1711
prot_1640,prot_2022
prot_2425,prot_921
prot_1297,prot_924
prot_811,prot_2217
prot_2456,prot_250
prot_114,prot_2821
prot_327,prot_28
prot_2507,prot_1640
prot_34,prot_731
prot_290,prot_1363
prot_1391,prot_686
prot_2221,prot_1429
prot_2314,prot_415
prot_338,prot_374
prot_1842,prot_1711
prot_2071,prot_452
prot_2430,prot_2229
prot_1919,prot_711
prot_1279,prot_295
prot_356,prot_2437
prot_1523,prot_1727
prot_1932,prot_1442
prot_1279,prot_2206
prot_1299,prot_595
prot_1065,prot_2437
prot_1322,prot_1059
prot_1927,prot_640
prot_1197,prot_2072
prot_1055,prot_2477
prot_2428,prot_713
prot_2508,prot_720
prot_1268,prot_890
prot_1897,prot_1792
prot_2672,prot_159
prot_1825,prot_493
prot_1914,prot_514
prot_1457,prot_2658
prot_2437,prot_1020
prot_1452,prot_2063
prot_218,prot_277
prot_998,prot_2810
prot_2818,prot_865
prot_20,prot_2050
prot_1831,prot_1852
prot_769,prot_1
prot_1630,prot_1211
prot_863,prot_1989
prot_2511,prot_711
prot_1683,prot_2747
prot_474,prot_1263
prot_1372,prot_291
prot_1000,prot_2510
prot_555,prot_711
prot_789,prot_335
prot_147,prot_2252
prot_2452,prot_915
prot_1902,prot_1613
prot_2342,prot_2607
prot_1372,prot_2306
prot_924,prot_711
prot_145,prot_2123
prot_2198,prot_1279
prot_1,prot_1850
prot_259,prot_1089
prot_2367,prot_1561
prot_363,prot_1989
prot_2632,prot_1187
prot_2440,prot_792
prot_104,prot_1227
prot_2337,prot_45
prot_2072,prot_2281
prot_1649,prot_2815
prot_1275,prot_924
prot_2097,prot_1904
prot_877,prot_1969
prot_2632,prot_2114
prot_140,prot_1551
prot_1058,prot_1881
prot_877,prot_512
prot_2357,prot_158
prot_1017,prot_1758
prot_877,prot_2600
prot_2725,prot_45
prot_419,prot_1681
prot_943,prot_1583
prot_456,prot_1081
prot_1989,prot_959
prot_2603,prot_547
prot_2741,prot_984
prot_1553,prot_2462
prot_1164,prot_1986
prot_1636,prot_436
prot_1861,prot_2632
prot_505,prot_1104
prot_304,prot_361
prot_1046,prot_2632
prot_1515,prot_468
prot_277,prot_866
prot_1673,prot_2132
prot_2357,prot_287
prot_2305,prot_1612
prot_1758,prot_1940
prot_1452,prot_40
prot_474,prot_983
prot_1624,prot_1633
prot_1792,prot_125
prot_1758,prot_1448
prot_1820,prot_1757
prot_638,prot_25
prot_2072,prot_1616
prot_1612,prot_2344
prot_1036,prot_20
prot_229,prot_2558
prot_2624,prot_795
prot_800,prot_915
prot_1233,prot_1852
prot_1831,prot_2701
prot_2239,prot_2065
prot_627,prot_1310
prot_1754,prot_2072
prot_85,prot_2209
prot_705,prot_956
prot_1469,prot_1438
prot_704,prot_527
prot_578,prot_65
prot_456,prot_929
prot_2061,prot_1031
prot_1390,prot_2095
prot_805,prot_1227
prot_1309,prot_337
prot_2267,prot_1021
prot_1451,prot_2437
prot_610,prot_1729
prot_705,prot_2009
prot_406,prot_356
prot_2221,prot_1001
prot_2357,prot_193
prot_1015,prot_2346
prot_2343,prot_1624
prot_2762,prot_1945
prot_488,prot_420
prot_2496,prot_1705
prot_2694,prot_2791
prot_1241,prot_1762
prot_862,prot_1345
prot_2791,prot_2437
prot_2793,prot_2139
prot_2089,prot_929
prot_250,prot_482
prot_1709,prot_753
prot_1365,prot_1638
prot_812,prot_929
prot_1567,prot_877
prot_1146,prot_145
prot_1950,prot_2708
prot_2337,prot_2229
prot_2289,prot_2055
prot_2586,prot_2692
prot_1954,prot_1199
prot_660,prot_223
prot_1692,prot_2332
prot_162,prot_1003
prot_1,prot_1818
prot_2710,prot_946
prot_1112,prot_1659
prot_2307,prot_381
prot_1007,prot_2452
prot_2632,prot_2635
prot_1808,prot_2043
prot_719,prot_1561
prot_1044,prot_2344
prot_1257,prot_2595
prot_1703,prot_2280
prot_1610,prot_2555
prot_374,prot_229
prot_685,prot_2656
prot_611,prot_1993
prot_2581,prot_2595
prot_145,prot_2242
prot_1640,prot_778
prot_1488,prot_2833
prot_981,prot_156
prot_2738,prot_1260
prot_401,prot_2118
prot_929,prot_388
prot_1518,prot_1054
prot_284,prot_529
prot_628,prot_1007
prot_2020,prot_128
prot_2134,prot_777
prot_1577,prot_1133
prot_1093,prot_929
prot_2346,prot_1656
prot_1118,prot_1372
prot_1477,prot_596
prot_1870,prot_2676
prot_1882,prot_1809
prot_1241,prot_379
prot_2632,prot_660
prot_2218,prot_2813
prot_2273,prot_1021
prot_1723,prot_2561
prot_2479,prot_2455
prot_1236,prot_1649
prot_881,prot_2801
prot_1888,prot_532
prot_2074,prot_2174
prot_277,prot_1964
prot_2198,prot_466
prot_2052,prot_1417
prot_334,prot_2741
prot_2461,prot_2518
prot_1091,prot_2178
prot_1003,prot_2356
prot_2337,prot_2734
prot_145,prot_666
prot_2813,prot_76
prot_1608,prot_356
prot_2017,prot_2604
prot_565,prot_141
prot_2630,prot_1712
prot_2165,prot_1300
prot_1899,prot_2440
prot_1236,prot_2464
prot_813,prot_834
prot_637,prot_832
prot_382,prot_2819
prot_2694,prot_2708
prot_1320,prot_1496
prot_2103,prot_1299
prot_2207,prot_1482
prot_2570,prot_2601
prot_2607,prot_2030
prot_805,prot_1245
prot_2671,prot_1243
prot_673,prot_1893
prot_583,prot_803
prot_1560,prot_2370
prot_2357,prot_1973
prot_2357,prot_454
prot_374,prot_2458
prot_2161,prot_2372
prot_2176,prot_2573
prot_2507,prot_2229
prot_805,prot_1025
prot_1831,prot_685
prot_733,prot_1751
prot_532,prot_2683
prot_928,prot_2534
prot_2505,prot_1512
prot_1453,prot_889
prot_1167,prot_2259
prot_2370,prot_16
prot_230,prot_777
prot_2508,prot_1025
prot_60,prot_1158
prot_2754,prot_1910
prot_2468,prot_489
prot_1902,prot_2752
prot_1452,prot_576
prot_1076,prot_243
prot_1993,prot_1175
prot_290,prot_250
prot_590,prot_1234
prot_905,prot_40
prot_2060,prot_2279
prot_2357,prot_1961
prot_1899,prot_1800
prot_2117,prot_758
prot_2152,prot_929
prot_2219,prot_274
prot_729,prot_66
prot_726,prot_250
prot_2123,prot_1461
prot_2324,prot_929
prot_1681,prot_2825
prot_2784,prot_1065
prot_759,prot_2054
prot_2221,prot_1901
prot_956,prot_2435
prot_625,prot_2741
prot_2754,prot_2419
prot_2221,prot_1769
prot_754,prot_452
prot_252,prot_1784
prot_2408,prot_493
prot_401,prot_136
prot_2559,prot_284
prot_2291,prot_2471
prot_1393,prot_675
prot_1922,prot_1288
prot_1425,prot_1711
prot_2658,prot_1933
prot_579,prot_1339
prot_2054,prot_823
prot_1544,prot_1727
prot_401,prot_1178
prot_963,prot_1829
prot_1585,prot_1489
prot_1610,prot_197
prot_776,prot_610
prot_2031,prot_2478
prot_2079,prot_944
prot_182,prot_1816
prot_2115,prot_791
prot_250,prot_897
prot_2594,prot_461
prot_1976,prot_1610
prot_1781,prot_2600
prot_2419,prot_2755
prot_2357,prot_2347
prot_2754,prot_1673
prot_2211,prot_802
prot_2445,prot_2031
prot_373,prot_929
prot_1133,prot_431
prot_1673,prot_2660
prot_2819,prot_2080
prot_277,prot_2476
prot_380,prot_2632
prot_578,prot_309
prot_2511,prot_2539
prot_2288,prot_1384
prot_304,prot_535
prot_506,prot_65
prot_741,prot_2704
prot_2489,prot_2817
prot_43,prot_2710
prot_1914,prot_2217
prot_2341,prot_804
prot_126,prot_20
prot_1007,prot_2595
prot_2151,prot_63
prot_340,prot_1075
prot_2548,prot_2435
prot_1192,prot_466
prot_2452,prot_2595
prot_230,prot_2755
prot_2632,prot_1710
prot_755,prot_1475
prot_877,prot_860
prot_1736,prot_2019
prot_1087,prot_2573
prot_1767,prot_164
prot_805,prot_1372
prot_2099,prot_235
prot_2081,prot_1009
prot_1763,prot_2736
prot_401,prot_2458
prot_1150,prot_253
prot_444,prot_91
prot_1003,prot_2755
prot_1117,prot_1201
prot_2565,prot_469
prot_471,prot_1009
prot_2353,prot_711
prot_2269,prot_1881
prot_1294,prot_2774
prot_81,prot_1155
prot_262,prot_2007
prot_2082,prot_1506
prot_1089,prot_972
prot_447,prot_1680
prot_1128,prot_2040
prot_2733,prot_1482
prot_2616,prot_319
prot_2632,prot_892
prot_1852,prot_1211
prot_1640,prot_2575
prot_339,prot_1429
prot_1342,prot_1989
prot_1610,prot_1516
prot_1852,prot_1009
prot_2429,prot_2280
prot_2367,prot_2306
prot_2357,prot_1989
prot_1049,prot_2072
prot_2096,prot_711
prot_2829,prot_1220
prot_466,prot_1267
prot_2407,prot_1481
prot_229,prot_962
prot_506,prot_607
prot_920,prot_711
prot_2306,prot_2708
prot_2603,prot_40
prot_2347,prot_135
prot_660,prot_277
prot_2549,prot_2421
prot_128,prot_2076
prot_2072,prot_2285
prot_340,prot_907
prot_1339,prot_2007
prot_1735,prot_2438
prot_1408,prot_1650
prot_2129,prot_651
prot_343,prot_675
prot_929,prot_2350
prot_1642,prot_1875
prot_1723,prot_2583
prot_964,prot_1633
prot_401,prot_2437
prot_2031,prot_107
prot_740,prot_1755
prot_417,prot_863
prot_124,prot_524
prot_2084,prot_510
prot_2017,prot_679
prot_2437,prot_175
prot_2696,prot_431
prot_1923,prot_2229
prot_1979,prot_2715
prot_726,prot_277
prot_331,prot_2435
prot_1593,prot_1896
prot_632,prot_1993
prot_777,prot_2273
prot_2099,prot_2369
prot_1595,prot_1901
prot_2357,prot_2379
prot_805,prot_2005
prot_635,prot_2552
prot_608,prot_686
prot_1610,prot_2542
prot_899,prot_1792
prot_2160,prot_852
prot_2511,prot_145
prot_1678,prot_2729
prot_604,prot_1322
prot_286,prot_223
prot_2615,prot_2320
prot_2706,prot_2791
prot_1330,prot_2054
prot_1112,prot_2111
prot_2052,prot_2660
prot_578,prot_401
prot_1283,prot_349
prot_1494,prot_2605
prot_2636,prot_1201
prot_2437,prot_2022
prot_2688,prot_390
prot_401,prot_2017
prot_1261,prot_1881
prot_2791,prot_1640
prot_130,prot_817
prot_6,prot_1640
prot_2386,prot_1635
prot_660,prot_924
prot_215,prot_1003
prot_376,prot_991
prot_59,prot_1585
prot_660,prot_865
prot_1388,prot_2309
prot_690,prot_803
prot_1948,prot_291
prot_120,prot_1901
prot_2421,prot_1327
prot_2606,prot_1611
prot_444,prot_2818
prot_2341,prot_1914
prot_2457,prot_1774
prot_703,prot_1003
prot_830,prot_654
prot_174,prot_2144
prot_289,prot_1001
prot_686,prot_2344
prot_2533,prot_1706
prot_2455,prot_1559
prot_1818,prot_2437
prot_996,prot_962
prot_1825,prot_1482
prot_852,prot_1299
prot_2462,prot_248
prot_696,prot_34
prot_416,prot_1627
prot_1549,prot_500
prot_2645,prot_959
prot_1663,prot_1371
prot_536,prot_1177
prot_470,prot_929
prot_1015,prot_1754
prot_1818,prot_651
prot_704,prot_2762
prot_2344,prot_1712
prot_1146,prot_1222
prot_452,prot_2371
prot_2603,prot_1715
prot_2748,prot_2209
prot_1829,prot_2030
prot_1482,prot_1723
prot_2668,prot_1547
prot_865,prot_2755
prot_2658,prot_1432
prot_2080,prot_40
prot_1831,prot_398
prot_500,prot_2588
prot_2529,prot_2229
prot_867,prot_1320
prot_506,prot_1791
prot_1922,prot_1580
prot_543,prot_1510
prot_1683,prot_1423
prot_1363,prot_1090
prot_1636,prot_2522
prot_2618,prot_452
prot_2397,prot_1201
prot_735,prot_654
prot_1132,prot_1158
prot_2632,prot_711
prot_1302,prot_1327
prot_1624,prot_999
prot_1314,prot_1659
prot_484,prot_777
prot_741,prot_1781
prot_1829,prot_1993
prot_927,prot_207
prot_2031,prot_2593
prot_2446,prot_1965
prot_437,prot_1811
prot_341,prot_1828
prot_1777,prot_1131
prot_1529,prot_2781
prot_2092,prot_2655
prot_741,prot_2462
prot_933,prot_195
prot_1610,prot_2829
prot_2048,prot_536
prot_2578,prot_574
prot_2017,prot_291
prot_65,prot_651
prot_2426,prot_255
prot_1499,prot_2755
prot_865,prot_1324
prot_946,prot_94
prot_1055,prot_178
prot_1392,prot_291
prot_568,prot_1324
prot_2371,prot_1961
prot_805,prot_2395
prot_614,prot_474
prot_1635,prot_1634
prot_1201,prot_1466
prot_2357,prot_295
prot_970,prot_42
prot_2466,prot_1554
prot_749,prot_1727
prot_1470,prot_929
prot_2096,prot_777
prot_637,prot_961
prot_2198,prot_2741
prot_688,prot_2811
prot_735,prot_1007
prot_480,prot_2054
prot_405,prot_1822
prot_1368,prot_758
prot_1494,prot_429
prot_2805,prot_889
prot_2197,prot_1629
prot_356,prot_2708
prot_277,prot_2470
prot_909,prot_860
prot_1821,prot_2529
prot_2457,prot_2754
prot_65,prot_2437
prot_1095,prot_805
prot_698,prot_1551
prot_1124,prot_2205
prot_1096,prot_711
prot_220,prot_1327
prot_61,prot_2626
prot_664,prot_20
prot_405,prot_1679
prot_2462,prot_1782
prot_1839,prot_2632
prot_90,prot_2812
prot_2274,prot_852
prot_2754,prot_412
prot_1532,prot_1633
prot_858,prot_1049
prot_2219,prot_1653
prot_1609,prot_2568
prot_780,prot_1267
prot_67,prot_228
prot_1158,prot_573
prot_645,prot_2072
prot_2194,prot_1757
prot_2608,prot_1227
prot_2754,prot_2371
prot_368,prot_2594
prot_1906,prot_2595
prot_1916,prot_2674
prot_2119,prot_404
prot_1867,prot_1158
prot_2115,prot_1918
prot_2349,prot_471
prot_224,prot_1792
prot_877,prot_1634
prot_1418,prot_1377
prot_1304,prot_2007
prot_2734,prot_2357
prot_1909,prot_1158
prot_920,prot_1846
prot_2527,prot_1009
prot_283,prot_686
prot_1472,prot_2123
prot_366,prot_490
prot_309,prot_2189
prot_2672,prot_1847
prot_1327,prot_2269
prot_2044,prot_2357
prot_58,prot_1884
prot_2371,prot_1359
prot_204,prot_277
prot_2494,prot_2327
prot_741,prot_2437
prot_2411,prot_1896
prot_2559,prot_1989
prot_887,prot_1913
prot_1902,prot_731
prot_1742,prot_441
prot_776,prot_1207
prot_475,prot_465
prot_1878,prot_536
prot_410,prot_1049
prot_404,prot_1634
prot_1761,prot_688
prot_1108,prot_686
prot_805,prot_291
prot_1696,prot_62
prot_2341,prot_2217
prot_34,prot_2431
prot_2114,prot_356
prot_2306,prot_363
prot_1922,prot_2078
prot_1279,prot_836
prot_1685,prot_946
prot_2344,prot_2071
prot_735,prot_2559
prot_2543,prot_852
prot_1766,prot_1114
prot_1058,prot_1955
prot_2511,prot_1825
prot_915,prot_1276
prot_1365,prot_419
prot_654,prot_2233
prot_559,prot_1049
prot_2518,prot_2106
prot_2015,prot_801
prot_751,prot_654
prot_163,prot_1706
prot_671,prot_2736
prot_1989,prot_902
prot_850,prot_2153
prot_2800,prot_2167
prot_2297,prot_2630
prot_1294,prot_201
prot_294,prot_804
prot_1241,prot_1384
prot_2357,prot_2026
prot_163,prot_1557
prot_1535,prot_695
prot_439,prot_778
prot_1518,prot_440
prot_1389,prot_21
prot_2246,prot_1217
prot_287,prot_2742
prot_3,prot_1482
prot_2754,prot_290
prot_1792,prot_2776
prot_882,prot_1224
prot_2057,prot_1003
prot_700,prot_864
prot_2217,prot_2755
prot_1756,prot_1640
prot_1496,prot_2437
prot_88,prot_2154
prot_1216,prot_1158
prot_2353,prot_1003
prot_80,prot_361
prot_1332,prot_1684
prot_1203,prot_1886
prot_2632,prot_2818
prot_2395,prot_1245
prot_2678,prot_536
prot_1089,prot_1723
prot_2428,prot_618
prot_2247,prot_885
prot_1624,prot_1333
prot_1764,prot_1989
prot_711,prot_1003
prot_1623,prot_1847
prot_2611,prot_1923
prot_2559,prot_250
prot_593,prot_113
prot_1764,prot_2240
prot_1728,prot_1742
prot_363,prot_2708
prot_2306,prot_1201
prot_549,prot_415
prot_1399,prot_2178
prot_653,prot_2203
prot_1874,prot_894
prot_2736,prot_2437
prot_409,prot_929
prot_1007,prot_2244
prot_720,prot_2005
prot_850,prot_2791
prot_1600,prot_2231
prot_2119,prot_1453
prot_1500,prot_2203
prot_578,prot_248
prot_999,prot_1881
prot_327,prot_2107
prot_1268,prot_489
prot_654,prot_1720
prot_343,prot_1830
prot_2525,prot_2357
prot_1146,prot_1977
prot_299,prot_2607
prot_2378,prot_2452
prot_2374,prot_2440
prot_855,prot_2739
prot_2259,prot_518
prot_868,prot_2823
prot_983,prot_1899
prot_1440,prot_711
prot_334,prot_1021
prot_1547,prot_915
prot_1610,prot_2286
prot_1501,prot_1175
prot_399,prot_2059
prot_1386,prot_2122
prot_458,prot_1634
prot_1327,prot_2337
prot_2523,prot_2603
prot_1229,prot_915
prot_2520,prot_1049
prot_448,prot_419
prot_68,prot_986
prot_2437,prot_2462
prot_1931,prot_2418
prot_2569,prot_2286
prot_455,prot_2244
prot_335,prot_987
prot_446,prot_726
prot_766,prot_2795
prot_2765,prot_1349
prot_2041,prot_2027
prot_174,prot_1572
prot_1995,prot_397
prot_660,prot_286
prot_2186,prot_359
prot_2302,prot_2692
prot_1150,prot_929
prot_2345,prot_2566
prot_1279,prot_1201
prot_552,prot_2427
prot_944,prot_915
prot_1789,prot_1098
prot_1886,prot_2278
prot_2490,prot_1885
prot_347,prot_2632
prot_176,prot_2630
prot_2397,prot_1961
prot_2465,prot_2724
prot_2570,prot_867
prot_733,prot_730
prot_1922,prot_1893
prot_1130,prot_489
prot_797,prot_20
prot_1488,prot_1093
prot_523,prot_2538
prot_942,prot_1944
prot_845,prot_1898
prot_1944,prot_1627
prot_1550,prot_1852
prot_1723,prot_1671
prot_1819,prot_929
prot_1030,prot_824
prot_161,prot_2620
prot_883,prot_2
prot_1821,prot_1551
prot_1034,prot_554
prot_128,prot_2104
prot_330,prot_1175
prot_1989,prot_2632
prot_1305,prot_866
prot_461,prot_1901
prot_291,prot_762
prot_1231,prot_2820
prot_2379,prot_45
prot_2633,prot_711
prot_2308,prot_730
prot_547,prot_2632
prot_2021,prot_2097
prot_2213,prot_1880
prot_1869,prot_180
prot_2395,prot_2791
prot_255,prot_1096
prot_591,prot_361
prot_805,prot_2508
prot_98,prot_753
prot_2072,prot_2156
prot_648,prot_2263
prot_1787,prot_1045
prot_1610,prot_725
prot_749,prot_1211
prot_2349,prot_2111
prot_1232,prot_1706
prot_2337,prot_651
prot_1987,prot_889
prot_1734,prot_2683
prot_1195,prot_2632
prot_1117,prot_2005
prot_1749,prot_1549
prot_2376,prot_2496
prot_399,prot_327
prot_2004,prot_2595
prot_182,prot_128
prot_174,prot_310
prot_1014,prot_1294
prot_744,prot_1881
prot_527,prot_1111
prot_2371,prot_1171
prot_1859,prot_932
prot_2161,prot_396
prot_2221,prot_2357
prot_701,prot_1610
prot_2296,prot_468
prot_2791,prot_651
prot_912,prot_818
prot_23,prot_1279
prot_1100,prot_1042
prot_273,prot_2308
prot_1473,prot_433
prot_1136,prot_1025
prot_354,prot_2458
prot_2244,prot_654
prot_1702,prot_1780
prot_775,prot_1405
prot_1111,prot_715
prot_2617,prot_1488
prot_2307,prot_1950
prot_438,prot_1407
prot_75,prot_1627
prot_2650,prot_337
prot_272,prot_949
prot_2285,prot_2701
prot_741,prot_2697
prot_711,prot_2400
prot_2099,prot_69
prot_1187,prot_2511
prot_477,prot_255
prot_1745,prot_194
prot_313,prot_298
prot_354,prot_2437
prot_815,prot_41
prot_2408,prot_915
prot_1229,prot_2452
prot_975,prot_251
prot_1730,prot_416
prot_1538,prot_914
prot_1299,prot_764
prot_581,prot_554
prot_1974,prot_2048
prot_926,prot_2740
prot_415,prot_1907
prot_544,prot_800
prot_1316,prot_662
prot_299,prot_1884
prot_2337,prot_1624
prot_711,prot_2155
prot_1888,prot_177
prot_2564,prot_1658
prot_2330,prot_1016
prot_1752,prot_52
prot_1007,prot_654
prot_2512,prot_1711
prot_2600,prot_2622
prot_1624,prot_1087
prot_2474,prot_2054
prot_1602,prot_1201
prot_536,prot_1270
prot_1094,prot_1431
prot_859,prot_2371
prot_1044,prot_1768
prot_583,prot_2437
prot_2549,prot_2734
prot_498,prot_711
prot_648,prot_474
prot_2328,prot_828
prot_941,prot_2131
prot_1144,prot_2595
prot_2123,prot_608
prot_645,prot_651
prot_871,prot_1025
prot_1158,prot_12
prot_1909,prot_848
prot_2072,prot_2712
prot_777,prot_1573
prot_914,prot_67
prot_1279,prot_371
prot_1639,prot_1911
prot_1201,prot_1961
prot_2151,prot_2331
prot_719,prot_1324
prot_1009,prot_860
prot_929,prot_1238
prot_1448,prot_476
prot_1389,prot_1009
prot_610,prot_1906
prot_2299,prot_1099
prot_1610,prot_2638
prot_304,prot_1336
prot_1350,prot_1448
prot_946,prot_1704
prot_14,prot_1429
prot_2471,prot_2727
prot_803,prot_1411
prot_228,prot_2218
prot_17,prot_240
prot_405,prot_1370
prot_2079,prot_272
prot_1678,prot_503
prot_309,prot_946
prot_2662,prot_1005
prot_1207,prot_1201
prot_1806,prot_1003
prot_2007,prot_1670
prot_2262,prot_929
prot_2419,prot_518
prot_1695,prot_552
prot_2259,prot_1283
prot_1350,prot_476
prot_1833,prot_748
prot_696,prot_731
prot_1,prot_2282
prot_2810,prot_1
prot_28,prot_2347
prot_1834,prot_2573
prot_626,prot_1299
prot_2087,prot_1237
prot_1732,prot_202
prot_2332,prot_2091
prot_1488,prot_2203
prot_1245,prot_518
prot_2063,prot_1650
prot_1979,prot_734
prot_786,prot_748
prot_1007,prot_1993
prot_367,prot_2595
prot_272,prot_1019
prot_2632,prot_2071
prot_1701,prot_2174
prot_2573,prot_1856
prot_1338,prot_1763
prot_1132,prot_178
prot_2093,prot_1882
prot_2093,prot_2632
prot_288,prot_924
prot_1902,prot_696
prot_2269,prot_651
prot_2334,prot_342
prot_44,prot_2741
prot_677,prot_901
prot_1958,prot_415
prot_2269,prot_1624
prot_2300,prot_52
prot_2615,prot_2718
prot_401,prot_1550
prot_1557,prot_97
prot_1299,prot_843
prot_2240,prot_452
prot_341,prot_389
prot_707,prot_1025
prot_635,prot_165
prot_2720,prot_43
prot_2736,prot_477
prot_1610,prot_1924
prot_2392,prot_1276
prot_2047,prot_1
prot_671,prot_1299
prot_1128,prot_788
prot_2258,prot_1199
prot_1063,prot_1941
prot_255,prot_2462
prot_1347,prot_2462
prot_1000,prot_258
prot_1768,prot_1420
prot_690,prot_45
prot_2685,prot_735
prot_1624,prot_1471
prot_2268,prot_2520
prot_193,prot_757
prot_628,prot_1901
prot_1985,prot_1422
prot_904,prot_2632
prot_422,prot_2009
prot_1299,prot_1772
prot_865,prot_223
prot_2749,prot_1421
prot_772,prot_1727
prot_615,prot_946
prot_1282,prot_470
prot_1908,prot_2633
prot_1496,prot_651
prot_600,prot_1090
prot_2308,prot_878
prot_867,prot_250
prot_1201,prot_1025
prot_2255,prot_224
prot_2191,prot_2347
prot_1914,prot_2396
prot_1522,prot_1201
prot_903,prot_1389
prot_119,prot_1676
prot_2371,prot_2362
prot_1007,prot_2440
prot_337,prot_1349
prot_1526,prot_59
prot_368,prot_2632
prot_741,prot_1640
prot_2775,prot_2229
prot_1342,prot_1255
prot_215,prot_950
prot_1713,prot_758
prot_2289,prot_1140
prot_2054,prot_567
prot_1282,prot_683
prot_1692,prot_2559
prot_1812,prot_777
prot_970,prot_2584
prot_277,prot_1301
prot_2102,prot_1678
prot_2156,prot_1881
prot_2031,prot_2028
prot_930,prot_2632
prot_363,prot_2791
prot_2047,prot_590
prot_2589,prot_1830
prot_2695,prot_1758
prot_915,prot_2609
prot_2193,prot_1881
prot_2829,prot_2536
prot_1610,prot_714
prot_927,prot_1227
prot_250,prot_2244
prot_1167,prot_173
prot_1531,prot_1425
prot_1560,prot_800
prot_1792,prot_1265
prot_2666,prot_1299
prot_2114,prot_1131
prot_1870,prot_1631
prot_1614,prot_739
prot_685,prot_804
prot_1657,prot_2710
prot_2527,prot_85
prot_1299,prot_929
prot_1245,prot_1372
prot_1653,prot_315
prot_593,prot_1025
prot_500,prot_554
prot_2412,prot_536
prot_1847,prot_159
prot_976,prot_445
prot_1488,prot_1331
prot_358,prot_6
prot_2314,prot_761
prot_333,prot_924
prot_777,prot_1089
prot_2352,prot_1250
prot_2189,prot_744
prot_1297,prot_2632
prot_405,prot_244
prot_1494,prot_1639
prot_401,prot_1881
prot_578,prot_2337
prot_1640,prot_2462
prot_1769,prot_1984
prot_1152,prot_2582
prot_556,prot_929
prot_578,prot_2193
prot_1003,prot_2421
prot_777,prot_11
prot_2650,prot_1758
prot_1298,prot_2435
prot_1834,prot_711
prot_2496,prot_187
prot_76,prot_1470
prot_658,prot_596
prot_2029,prot_1299
prot_1989,prot_733
prot_2254,prot_778
prot_2500,prot_1614
prot_1146,prot_90
prot_1410,prot_669
prot_450,prot_1500
prot_1494,prot_860
prot_2161,prot_1993
prot_678,prot_1670
prot_2072,prot_804
prot_2219,prot_2538
prot_1296,prot_929
prot_2594,prot_1046
prot_1063,prot_1270
prot_2754,prot_363
prot_1768,prot_2473
prot_1863,prot_1669
prot_2302,prot_1467
prot_1436,prot_950
prot_1395,prot_929
prot_871,prot_291
prot_6,prot_349
prot_1681,prot_1210
prot_2649,prot_1531
prot_2769,prot_674
prot_929,prot_1481
prot_1619,prot_1158
prot_91,prot_764
prot_1065,prot_651
prot_1113,prot_1560
prot_238,prot_1158
prot_1151,prot_2471
prot_1178,prot_1901
prot_662,prot_324
prot_2183,prot_1711
prot_2240,prot_467
prot_506,prot_853
prot_1049,prot_255
prot_1783,prot_1935
prot_1759,prot_1816
prot_938,prot_41
prot_929,prot_2216
prot_1584,prot_1044
prot_512,prot_962
prot_1066,prot_2197
prot_415,prot_2593
prot_1544,prot_943
prot_1674,prot_2660
prot_2401,prot_1327
