proteinA,proteinB
id_927,id_1487
id_1487,id_288
id_1948,id_284
id_1487,id_1487
id_50,id_1145
id_2418,id_1145
id_1145,id_607
id_1145,id_197
id_448,id_1145
id_1673,id_1145
id_1145,id_1962
id_1900,id_1145
id_706,id_2368
id_150,id_1646
id_188,id_150
id_706,id_150
id_2371,id_1646
id_188,id_2371
id_706,id_2371
id_188,id_1646
id_706,id_1646
id_1783,id_1725
id_1035,id_371
id_1035,id_2175
id_1035,id_374
id_774,id_1665
id_774,id_1785
id_1090,id_719
id_719,id_2124
id_719,id_1105
id_1090,id_2124
id_1090,id_1105
id_2124,id_1105
id_1599,id_1105
id_2087,id_1105
id_2087,id_1599
id_755,id_2515
id_2252,id_1985
id_2252,id_1053
id_2252,id_1164
id_2252,id_1911
id_2252,id_1848
id_2252,id_1229
id_1204,id_1376
id_315,id_1376
id_1376,id_1414
id_861,id_1376
id_2249,id_1376
id_1780,id_236
id_1056,id_1069
id_361,id_1430
id_1858,id_1858
id_2361,id_2447
id_2361,id_1320
id_2361,id_781
id_2361,id_1730
id_2361,id_1058
id_2361,id_751
id_1653,id_2361
id_57,id_2361
id_382,id_2361
id_1819,id_2361
id_523,id_2361
id_2361,id_957
id_1160,id_2361
id_338,id_2361
id_2361,id_574
id_1552,id_2361
id_1704,id_2262
id_1135,id_2262
id_2262,id_214
id_2262,id_2521
id_125,id_1754
id_1754,id_2444
id_1067,id_125
id_125,id_1518
id_125,id_1980
id_1502,id_125
id_1754,id_1868
id_1754,id_1980
id_1317,id_2372
id_1725,id_1423
id_209,id_1423
id_2284,id_1423
id_945,id_876
id_2025,id_864
id_2025,id_2295
id_1454,id_2025
id_2025,id_2480
id_2025,id_1353
id_2025,id_2001
id_764,id_864
id_764,id_2295
id_1454,id_764
id_764,id_2480
id_764,id_1353
id_764,id_2001
id_1072,id_864
id_1072,id_2295
id_1454,id_1072
id_1072,id_2480
id_1072,id_1353
id_1072,id_2001
id_399,id_2274
id_1450,id_86
id_1694,id_2261
id_1104,id_1694
id_1104,id_1912
id_1789,id_2109
id_1789,id_50
id_50,id_2109
id_2418,id_2109
id_1962,id_2109
id_1673,id_2109
id_1789,id_1673
id_1789,id_1962
id_1144,id_1144
id_1429,id_1429
id_2199,id_2199
id_1641,id_1641
id_1654,id_1654
id_1023,id_1023
id_46,id_46
id_1918,id_1918
id_1056,id_1056
id_788,id_788
id_2351,id_2351
id_1603,id_1603
id_1652,id_1652
id_115,id_115
id_1610,id_1610
id_303,id_303
id_1803,id_1803
id_353,id_353
id_879,id_879
id_1202,id_1202
id_1643,id_1773
id_1643,id_2016
id_783,id_1643
id_1773,id_1149
id_1773,id_1416
id_1773,id_2016
id_1773,id_906
id_783,id_1773
id_1149,id_2016
id_1416,id_2016
id_906,id_2016
id_783,id_2016
id_783,id_906
id_1416,id_906
id_1149,id_906
id_2456,id_1790
id_108,id_80
id_108,id_1285
id_1982,id_1982
id_81,id_81
id_342,id_81
id_1665,id_81
id_81,id_2061
id_81,id_656
id_1665,id_2061
id_277,id_158
id_2434,id_277
id_283,id_158
id_1104,id_158
id_2022,id_158
id_764,id_158
id_2434,id_1104
id_1104,id_277
id_1104,id_283
id_444,id_1104
id_1454,id_158
id_2434,id_1454
id_1137,id_506
id_1854,id_506
id_1276,id_506
id_1036,id_506
id_449,id_1816
id_2355,id_1816
id_430,id_1816
id_1858,id_1287
id_2431,id_1858
id_1858,id_898
id_1022,id_1375
id_298,id_2358
id_298,id_1818
id_191,id_298
id_1794,id_298
id_298,id_2367
id_298,id_561
id_493,id_298
id_1925,id_298
id_298,id_1829
id_2409,id_1829
id_811,id_811
id_811,id_2468
id_811,id_2172
id_811,id_85
id_1802,id_1379
id_1802,id_640
id_2284,id_209
id_2284,id_1725
id_829,id_206
id_1076,id_2084
id_724,id_2084
id_1783,id_2084
id_292,id_1429
id_1612,id_2265
id_349,id_1101
id_1072,id_1104
id_2025,id_215
id_1072,id_215
id_764,id_215
id_764,id_1523
id_2027,id_2140
id_2140,id_984
id_2140,id_801
id_2140,id_1951
id_2140,id_1427
id_2149,id_2027
id_2149,id_984
id_2149,id_801
id_1293,id_2027
id_1293,id_984
id_1293,id_801
id_1293,id_1427
id_2149,id_1427
id_2149,id_1951
id_2140,id_2140
id_2149,id_2140
id_1126,id_1652
id_411,id_1144
id_1844,id_1144
id_1192,id_1144
id_491,id_1518
id_1754,id_1518
id_1980,id_1518
id_2251,id_1518
id_280,id_1104
id_1693,id_1104
id_1241,id_2368
id_1241,id_188
id_1241,id_150
id_16,id_1349
id_1603,id_1454
id_1603,id_1693
id_1603,id_280
id_493,id_1041
id_1466,id_1466
id_1466,id_308
id_308,id_308
id_1661,id_308
id_1466,id_1661
id_1462,id_308
id_1462,id_2129
id_2129,id_357
id_1930,id_1598
id_1350,id_1598
id_2107,id_2107
id_1786,id_787
id_39,id_1727
id_39,id_933
id_1132,id_39
id_39,id_1951
id_117,id_239
id_1286,id_564
id_1286,id_1429
id_663,id_2002
id_2136,id_663
id_2136,id_2002
id_1893,id_2470
id_2358,id_1790
id_2456,id_430
id_2456,id_1925
id_2456,id_1549
id_1295,id_622
id_1295,id_591
id_1940,id_1295
id_2108,id_1198
id_2294,id_519
id_793,id_519
id_1637,id_2294
id_390,id_972
id_1626,id_1427
id_2326,id_1238
id_661,id_1238
id_80,id_2145
id_959,id_1014
id_2136,id_1014
id_1076,id_1860
id_1102,id_325
id_1102,id_2177
id_1102,id_1099
id_1010,id_2313
id_126,id_1010
id_2095,id_1010
id_279,id_1010
id_1010,id_2204
id_2239,id_2120
id_2120,id_2120
id_2326,id_2516
id_2227,id_2210
id_2227,id_2201
id_1442,id_2201
id_1688,id_2303
id_965,id_2303
id_1790,id_561
id_1790,id_1818
id_2456,id_1818
id_858,id_2518
id_1621,id_2518
id_698,id_1644
id_1072,id_967
id_1072,id_808
id_1662,id_967
id_655,id_795
id_655,id_455
id_655,id_601
id_1269,id_601
id_601,id_455
id_1269,id_655
id_1665,id_656
id_342,id_656
id_1785,id_656
id_1443,id_656
id_853,id_1514
id_318,id_1229
id_1171,id_2047
id_1298,id_2047
id_1298,id_1919
id_1171,id_1919
id_1544,id_1544
id_652,id_2444
id_652,id_2307
id_652,id_858
id_858,id_2444
id_858,id_1861
id_1244,id_1751
id_975,id_930
id_975,id_950
id_810,id_2116
id_1492,id_1644
id_1492,id_731
id_66,id_1398
id_2490,id_962
id_1466,id_1691
id_914,id_914
id_914,id_1405
id_1827,id_560
id_753,id_1827
id_1998,id_539
id_2524,id_559
id_595,id_2153
id_163,id_2267
id_2038,id_2267
id_1527,id_790
id_227,id_790
id_1527,id_227
id_1627,id_2296
id_1627,id_2365
id_2305,id_2296
id_1553,id_403
id_1604,id_403
id_1870,id_843
id_157,id_157
id_631,id_631
id_484,id_157
id_484,id_631
id_484,id_296
id_2136,id_257
id_1637,id_2136
id_1780,id_2111
id_2176,id_1780
id_2027,id_1404
id_1263,id_2436
id_796,id_1263
id_1590,id_2446
id_1358,id_683
id_1358,id_903
id_1511,id_1511
id_2456,id_65
id_2456,id_298
id_2249,id_1247
id_2249,id_1472
id_2249,id_937
id_2249,id_1793
id_2249,id_1859
id_2249,id_2200
id_2249,id_439
id_2249,id_495
id_2249,id_1118
id_2249,id_1973
id_2249,id_1266
id_2249,id_1774
id_2249,id_223
id_2249,id_1842
id_2249,id_978
id_2249,id_195
id_862,id_862
id_1740,id_451
id_1815,id_75
id_777,id_75
id_2196,id_2196
id_1244,id_1732
id_3,id_2484
id_813,id_1030
id_813,id_730
id_990,id_990
id_2320,id_1045
id_41,id_1619
id_1814,id_1619
id_659,id_1832
id_550,id_930
id_550,id_2220
id_1180,id_862
id_857,id_1875
id_1484,id_1749
id_1156,id_1484
id_473,id_473
id_889,id_64
id_1467,id_1467
id_356,id_1467
id_1793,id_1793
id_1750,id_978
id_1811,id_874
id_1811,id_1154
id_1661,id_1252
id_1098,id_1098
id_624,id_1591
id_624,id_391
id_624,id_467
id_624,id_2019
id_1591,id_745
id_2019,id_745
id_855,id_2474
id_796,id_2436
id_126,id_2011
id_1592,id_2438
id_1592,id_1592
id_544,id_1372
id_941,id_1667
id_382,id_747
id_382,id_862
id_281,id_564
id_281,id_1429
id_281,id_1994
id_2,id_281
id_2442,id_281
id_2442,id_2442
id_2442,id_2
id_2442,id_407
id_2,id_1429
id_2,id_564
id_1999,id_765
id_1154,id_874
id_987,id_874
id_1124,id_1404
id_874,id_1404
id_1124,id_765
id_1811,id_1124
id_987,id_1124
id_1124,id_1124
id_550,id_1279
id_1770,id_498
id_864,id_500
id_484,id_1434
id_1787,id_2122
id_417,id_1619
id_417,id_2282
id_1860,id_458
id_624,id_2448
id_454,id_1658
id_2448,id_2448
id_2069,id_180
id_2069,id_680
id_1013,id_1577
id_498,id_474
id_474,id_474
id_474,id_132
id_2103,id_886
id_1083,id_1712
id_107,id_1083
id_1787,id_2383
id_1787,id_263
id_1246,id_1955
id_135,id_135
id_2047,id_135
id_135,id_11
id_1245,id_1245
id_399,id_399
id_1246,id_399
id_1245,id_867
id_867,id_867
id_2047,id_867
id_11,id_867
id_1246,id_867
id_2357,id_2357
id_1246,id_2357
id_867,id_1655
id_2047,id_1655
id_11,id_1655
id_1246,id_1655
id_2047,id_2047
id_2047,id_11
id_1507,id_2047
id_2374,id_2047
id_1544,id_11
id_1246,id_1544
id_2286,id_11
id_1246,id_2286
id_1265,id_1245
id_1265,id_867
id_1265,id_11
id_1246,id_1265
id_1265,id_1655
id_2186,id_1713
id_1713,id_1719
id_2176,id_1719
id_2028,id_2028
id_2339,id_2339
id_2339,id_1288
id_2339,id_224
id_293,id_1194
id_177,id_1194
id_177,id_496
id_293,id_1960
id_420,id_1048
id_829,id_2084
id_1423,id_2084
id_1783,id_1997
id_2158,id_1119
id_481,id_2387
id_481,id_1394
id_1119,id_2117
id_1119,id_396
id_947,id_1119
id_1119,id_1722
id_1394,id_2387
id_1394,id_2117
id_2117,id_396
id_947,id_2117
id_1722,id_2117
id_2117,id_2387
id_2158,id_2117
id_694,id_2265
id_1612,id_1308
id_1165,id_1429
id_1165,id_564
id_1286,id_1165
id_1165,id_407
id_1165,id_1165
id_1882,id_1882
id_894,id_1882
id_1511,id_728
id_1635,id_1967
id_1901,id_505
id_673,id_2495
id_504,id_503
id_1507,id_2181
id_1363,id_1364
id_1021,id_1662
id_2037,id_1899
id_169,id_1435
id_825,id_773
id_1361,id_825
id_169,id_920
id_920,id_1435
id_1575,id_1125
id_1361,id_1212
id_1303,id_633
id_1363,id_2043
id_1363,id_2347
id_1363,id_1697
id_1363,id_1418
id_1363,id_435
id_1363,id_426
id_1363,id_583
id_1363,id_968
id_1363,id_1296
id_848,id_2105
id_1114,id_2105
id_1028,id_1521
id_169,id_267
id_267,id_920
id_632,id_1435
id_1141,id_1662
id_1185,id_1662
id_1141,id_1728
id_1728,id_2207
id_1361,id_838
id_457,id_838
id_1877,id_2037
id_2037,id_2380
id_2037,id_939
id_2037,id_2153
id_1114,id_2037
id_2037,id_1697
id_2037,id_1822
id_1117,id_2037
id_457,id_2037
id_2037,id_1435
id_2037,id_1374
id_2037,id_865
id_695,id_2207
id_1141,id_1389
id_418,id_1141
id_1223,id_2452
id_1223,id_1435
id_1114,id_1239
id_1141,id_259
id_1223,id_729
id_166,id_872
id_1185,id_1521
id_1141,id_1191
id_2380,id_1191
id_1697,id_1191
id_1021,id_1191
id_1185,id_1191
id_457,id_1191
id_1309,id_1191
id_1191,id_1435
id_1191,id_2245
id_1365,id_1395
id_1395,id_869
id_1114,id_1395
id_1395,id_165
id_462,id_1221
id_462,id_2375
id_1969,id_462
id_1185,id_1016
id_954,id_1016
id_2243,id_1141
id_2243,id_2207
id_2243,id_116
id_2256,id_1141
id_2256,id_555
id_2256,id_2207
id_2256,id_939
id_1361,id_2256
id_2256,id_2153
id_883,id_2256
id_2256,id_1697
id_2256,id_116
id_2256,id_1822
id_2256,id_1021
id_2256,id_1117
id_1185,id_2256
id_2256,id_457
id_2256,id_1068
id_2256,id_1435
id_2256,id_1374
id_462,id_944
id_2316,id_1050
id_819,id_823
id_2511,id_823
id_1280,id_823
id_1361,id_873
id_1361,id_1564
id_1155,id_1364
id_1155,id_1141
id_1155,id_1395
id_1155,id_1185
id_1155,id_457
id_1155,id_1620
id_1141,id_1516
id_169,id_1223
id_169,id_885
id_169,id_1191
id_1484,id_169
id_169,id_718
id_1488,id_169
id_169,id_1185
id_169,id_457
id_169,id_1341
id_169,id_1554
id_1484,id_1141
id_1484,id_2380
id_1484,id_1697
id_228,id_1484
id_1484,id_1021
id_1484,id_1185
id_1484,id_457
id_1484,id_1309
id_1484,id_1435
id_1484,id_2275
id_169,id_1525
id_1280,id_1435
id_1855,id_2207
id_1361,id_1855
id_1620,id_869
id_1633,id_824
id_1117,id_824
id_883,id_838
id_883,id_592
id_883,id_2165
id_883,id_2511
id_883,id_1280
id_883,id_1735
id_883,id_1697
id_883,id_228
id_883,id_1185
id_883,id_457
id_883,id_426
id_883,id_1303
id_883,id_2275
id_883,id_865
id_883,id_1620
id_592,id_825
id_825,id_869
id_825,id_1697
id_1418,id_825
id_825,id_805
id_228,id_825
id_825,id_121
id_457,id_825
id_426,id_825
id_1303,id_825
id_2102,id_825
id_2275,id_825
id_1620,id_825
id_1158,id_825
id_1114,id_1141
id_1114,id_1822
id_1114,id_1435
id_1589,id_1990
id_1589,id_166
id_1185,id_920
id_457,id_920
id_646,id_555
id_646,id_1263
id_1488,id_1223
id_1488,id_1191
id_1488,id_1158
id_1251,id_1141
id_1141,id_2235
id_2207,id_2235
id_1361,id_2235
id_1141,id_1685
id_2453,id_806
id_2275,id_805
id_228,id_1575
id_2462,id_110
id_1141,id_872
id_1185,id_872
id_1166,id_822
id_1686,id_822
id_1097,id_1141
id_1097,id_2072
id_2219,id_2207
id_1335,id_271
id_1871,id_2207
id_1361,id_1871
id_1185,id_2190
id_1497,id_1141
id_1497,id_1361
id_1497,id_1488
id_1497,id_1328
id_1497,id_1435
id_1141,id_271
id_555,id_271
id_2207,id_271
id_2153,id_271
id_1697,id_271
id_1822,id_271
id_1185,id_271
id_457,id_271
id_2207,id_873
id_1114,id_1432
id_806,id_1435
id_1575,id_64
id_1141,id_2055
id_457,id_2055
id_2299,id_1328
id_1328,id_316
id_1341,id_1141
id_1341,id_2207
id_1341,id_2037
id_1341,id_2452
id_1341,id_457
id_1341,id_1435
id_583,id_1141
id_1141,id_2472
id_2279,id_2472
id_763,id_1396
id_169,id_1396
id_718,id_1396
id_1396,id_1435
id_93,id_1141
id_833,id_1141
id_1141,id_316
id_2193,id_1141
id_2193,id_1166
id_968,id_1141
id_1141,id_1068
id_1068,id_2207
id_457,id_1068
id_1068,id_1435
id_1068,id_300
id_1687,id_1141
id_1185,id_1687
id_1687,id_457
id_2046,id_707
id_902,id_2046
id_1362,id_2275
id_2275,id_555
id_2275,id_1191
id_1488,id_2275
id_1575,id_2275
id_2275,id_457
id_2275,id_1341
id_2275,id_689
id_1141,id_300
id_555,id_300
id_2207,id_300
id_1166,id_300
id_2380,id_300
id_2153,id_300
id_1697,id_300
id_116,id_300
id_1021,id_300
id_457,id_300
id_2250,id_300
id_1435,id_300
id_1374,id_300
id_2230,id_485
id_443,id_2207
id_1158,id_1141
id_1158,id_2207
id_1361,id_1158
id_1158,id_1435
id_1141,id_896
id_1554,id_1435
id_2008,id_2008
id_1621,id_1621
id_761,id_761
id_877,id_877
id_1231,id_845
id_715,id_1088
